DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No;Part 1-2;Crm Cd;Crm Cd Desc;Mocodes;Vict Age;Vict Sex;Vict Descent;Premis Cd;Premis Desc;Weapon Used Cd;Weapon Desc;Status;Status Desc;Crm Cd 1
201008883;05/09/2020 12:00:00 AM;05/09/2020 12:00:00 AM;540;10;West Valley;1047;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0913 1814 0444 0448 1813          ;38;F;O;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626
201014312;10/22/2020 12:00:00 AM;10/21/2020 12:00:00 AM;2000;10;West Valley;1003;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 1822 1414 1420 1402 1300 1307     ;34;M;H;122;VEHICLE, PASSENGER/TRUCK                    ;;;IC;Invest Cont ;740
201012938;09/10/2020 12:00:00 AM;09/05/2020 12:00:00 AM;1800;10;West Valley;1029;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;AO;Adult Other ;510
201013217;09/18/2020 12:00:00 AM;09/12/2020 12:00:00 AM;1;10;West Valley;1017;1;820;ORAL COPULATION                                         ;0400 0913 0443 0512 0413               ;30;M;W;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;820
201005417;02/03/2020 12:00:00 AM;02/01/2020 12:00:00 AM;1;10;West Valley;1008;2;354;THEFT OF IDENTITY                                       ;0100 1202 0930 0922                    ;74;M;A;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
201016381;12/24/2020 12:00:00 AM;12/24/2020 12:00:00 AM;2254;10;West Valley;1001;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1822 1906                              ;50;F;W;101;STREET                                      ;;;IC;Invest Cont ;956
201007567;03/26/2020 12:00:00 AM;03/26/2020 12:00:00 AM;1840;10;West Valley;1047;2;888;TRESPASSING                                             ;1822 2026 1202                         ;66;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AO;Adult Other ;888
201014283;10/21/2020 12:00:00 AM;10/08/2020 12:00:00 AM;1330;10;West Valley;1004;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;0344 1822 1606 1420 1202 1300 1309     ;66;M;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;331
201015685;12/02/2020 12:00:00 AM;11/22/2020 12:00:00 AM;1900;10;West Valley;1025;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;1822 0344 1602 0385 1300 1202          ;64;M;W;101;STREET                                      ;;;IC;Invest Cont ;331
201014150;10/17/2020 12:00:00 AM;10/10/2020 12:00:00 AM;1;10;West Valley;1006;2;354;THEFT OF IDENTITY                                       ;1822 0922 0929                         ;29;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
201005330;02/01/2020 12:00:00 AM;02/01/2020 12:00:00 AM;945;10;West Valley;1065;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0385 1300 1822                         ;43;M;O;101;STREET                                      ;;;IC;Invest Cont ;420
201011314;07/24/2020 12:00:00 AM;07/24/2020 12:00:00 AM;1540;10;West Valley;1021;2;930;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;0913 0443                              ;34;M;W;406;OTHER STORE                                 ;511;VERBAL THREAT                                 ;AA;Adult Arrest;930
201011557;08/01/2020 12:00:00 AM;08/01/2020 12:00:00 AM;1;10;West Valley;1029;1;520;VEHICLE - ATTEMPT STOLEN                                ;1300 1607 1822 0329                    ;40;F;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;520
201013650;10/02/2020 12:00:00 AM;10/02/2020 12:00:00 AM;845;10;West Valley;1012;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;2000 0416 0913 1814 0417 0340 0445 0411;22;M;O;102;SIDEWALK                                    ;218;OTHER CUTTING INSTRUMENT                      ;AA;Adult Arrest;236
201005390;02/03/2020 12:00:00 AM;01/31/2020 12:00:00 AM;1500;10;West Valley;1008;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344 1822 1607                         ;0;M;O;121;YARD (RESIDENTIAL/BUSINESS)                 ;;;IC;Invest Cont ;420
201014056;10/15/2020 12:00:00 AM;09/30/2020 12:00:00 AM;1330;10;West Valley;1018;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201008401;04/22/2020 12:00:00 AM;04/19/2020 12:00:00 AM;1600;10;West Valley;1004;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;1822 0329 1300 1307                    ;35;F;H;122;VEHICLE, PASSENGER/TRUCK                    ;;;IC;Invest Cont ;740
201004415;01/11/2020 12:00:00 AM;01/10/2020 12:00:00 AM;2230;10;West Valley;1015;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;1300 0385                              ;52;M;O;101;STREET                                      ;;;IC;Invest Cont ;331
201009466;05/28/2020 12:00:00 AM;05/01/2020 12:00:00 AM;1200;10;West Valley;1047;2;649;DOCUMENT FORGERY / STOLEN FELONY                        ;0923 1822                              ;33;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;649
201011299;07/23/2020 12:00:00 AM;07/23/2020 12:00:00 AM;930;10;West Valley;1041;2;900;VIOLATION OF COURT ORDER                                ;0913 2021 1202 2038 0555               ;70;F;W;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;900
201005802;02/11/2020 12:00:00 AM;02/10/2020 12:00:00 AM;1143;10;West Valley;1029;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1501                                   ;44;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AO;Adult Other ;956
201008887;05/10/2020 12:00:00 AM;05/05/2020 12:00:00 AM;2030;10;West Valley;1004;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;1822 0344 1202                         ;60;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;341
201013600;09/30/2020 12:00:00 AM;09/28/2020 12:00:00 AM;1900;10;West Valley;1025;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;0913 0553 0552 0400 0416 0417 1420     ;9;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;627
201014895;11/09/2020 12:00:00 AM;10/30/2020 12:00:00 AM;1145;10;West Valley;1021;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;1822 0344 1300                         ;44;M;C;101;STREET                                      ;;;IC;Invest Cont ;331
201015594;11/30/2020 12:00:00 AM;11/30/2020 12:00:00 AM;1300;10;West Valley;1077;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;1300 0377 0344 1606 1822               ;23;F;O;108;PARKING LOT                                 ;;;IC;Invest Cont ;331
201008675;05/04/2020 12:00:00 AM;05/04/2020 12:00:00 AM;1000;10;West Valley;1008;2;624;BATTERY - SIMPLE ASSAULT                                ;1812 0913 2004 0416                    ;47;M;H;108;PARKING LOT                                 ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;624
201011604;07/31/2020 12:00:00 AM;07/09/2020 12:00:00 AM;1340;10;West Valley;1065;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344 1822 0394                         ;39;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;440
201009608;06/02/2020 12:00:00 AM;06/02/2020 12:00:00 AM;10;10;West Valley;1003;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;2002 1816 0906 0400 0561 0913 0416 0447;38;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;230
201006193;02/19/2020 12:00:00 AM;02/19/2020 12:00:00 AM;745;10;West Valley;1063;2;901;VIOLATION OF RESTRAINING ORDER                          ;2038 0913 0361                         ;23;F;H;102;SIDEWALK                                    ;;;AO;Adult Other ;901
201006630;02/29/2020 12:00:00 AM;02/28/2020 12:00:00 AM;2340;10;West Valley;1039;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;1822 0329 1420                         ;0;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;740
201013089;09/14/2020 12:00:00 AM;09/10/2020 12:00:00 AM;930;10;West Valley;1008;2;930;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;0915 0421 0913                         ;56;F;W;702;OFFICE BUILDING/OFFICE                      ;511;VERBAL THREAT                                 ;AA;Adult Arrest;930
201005196;01/28/2020 12:00:00 AM;01/03/2020 12:00:00 AM;1400;10;West Valley;1008;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;37;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
201006192;02/19/2020 12:00:00 AM;02/19/2020 12:00:00 AM;1309;10;West Valley;1008;1;442;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;0325 1822 1420 0345 0202               ;0;M;W;243;DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTOR;;;IC;Invest Cont ;442
201015689;12/03/2020 12:00:00 AM;12/02/2020 12:00:00 AM;1730;10;West Valley;1033;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;1822 1602 0397 0344 1414               ;0;M;W;249;NURSERY/FLOWER SHOP                         ;;;IC;Invest Cont ;341
201007123;03/11/2020 12:00:00 AM;03/11/2020 12:00:00 AM;1655;10;West Valley;1023;2;624;BATTERY - SIMPLE ASSAULT                                ;0444 0913                              ;47;M;O;102;SIDEWALK                                    ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;624
201012465;08/26/2020 12:00:00 AM;08/25/2020 12:00:00 AM;1800;10;West Valley;1023;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 1822 2004                         ;55;M;W;122;VEHICLE, PASSENGER/TRUCK                    ;;;IC;Invest Cont ;740
201008392;04/25/2020 12:00:00 AM;04/25/2020 12:00:00 AM;2000;10;West Valley;1003;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 0913 1309 0202 2004 1420 0359 1817;30;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;740
201009982;06/14/2020 12:00:00 AM;06/12/2020 12:00:00 AM;1119;10;West Valley;1088;2;930;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;1822 0443 1906                         ;38;F;W;501;SINGLE FAMILY DWELLING                      ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;930
201011570;08/01/2020 12:00:00 AM;08/01/2020 12:00:00 AM;1400;10;West Valley;1039;1;210;ROBBERY                                                 ;0512 0415 0344 1822 1402 0940 0216 0334;18;M;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);200;KNIFE WITH BLADE 6INCHES OR LESS              ;IC;Invest Cont ;210
201015278;11/21/2020 12:00:00 AM;11/21/2020 12:00:00 AM;335;10;West Valley;1088;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;1822 1300 0344 1309 0386 1606 1420     ;49;M;W;101;STREET                                      ;;;IC;Invest Cont ;420
201007656;03/29/2020 12:00:00 AM;03/05/2020 12:00:00 AM;2010;10;West Valley;1004;2;662;BUNCO, GRAND THEFT                                      ;0701                                   ;46;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;662
201014693;11/03/2020 12:00:00 AM;11/03/2020 12:00:00 AM;1330;10;West Valley;1008;1;343;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                ;1402 0913 0325 2028                    ;0;M;W;243;DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTOR;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;343
201016369;12/25/2020 12:00:00 AM;12/24/2020 12:00:00 AM;2200;10;West Valley;1001;1;235;CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT             ;;0;X;X;501;SINGLE FAMILY DWELLING                      ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;AA;Adult Arrest;235
211015836;12/20/2021 12:00:00 AM;02/13/2020 12:00:00 AM;1425;10;West Valley;1029;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1906 1802                              ;37;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;956
211014804;11/17/2021 12:00:00 AM;12/11/2020 12:00:00 AM;1430;10;West Valley;1001;2;354;THEFT OF IDENTITY                                       ;1822 0930                              ;0;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
211005647;02/24/2021 12:00:00 AM;10/17/2020 12:00:00 AM;1830;10;West Valley;1001;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;0449 0334 2000 1814 0421 0302 0913     ;21;F;H;501;SINGLE FAMILY DWELLING                      ;102;HAND GUN                                      ;AO;Adult Other ;236
201014870;11/08/2020 12:00:00 AM;11/08/2020 12:00:00 AM;1821;10;West Valley;1044;2;354;THEFT OF IDENTITY                                       ;1822 0925                              ;33;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
201010267;06/22/2020 12:00:00 AM;06/22/2020 12:00:00 AM;1140;10;West Valley;1024;2;624;BATTERY - SIMPLE ASSAULT                                ;0913 0444 0603 2021                    ;51;F;W;104;DRIVEWAY                                    ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;624
201015320;11/23/2020 12:00:00 AM;11/22/2020 12:00:00 AM;2200;10;West Valley;1035;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;1822 0344 1300 0385                    ;51;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;331
201011121;07/19/2020 12:00:00 AM;07/18/2020 12:00:00 AM;1800;10;West Valley;1045;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201007576;03/26/2020 12:00:00 AM;03/26/2020 12:00:00 AM;1845;10;West Valley;1021;2;940;EXTORTION                                               ;1822 1202 1420                         ;75;M;H;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;940
211005965;03/06/2021 12:00:00 AM;05/01/2020 12:00:00 AM;800;10;West Valley;1067;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;1822 0344 0352 1414                    ;54;F;A;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;341
201009803;06/07/2020 12:00:00 AM;06/05/2020 12:00:00 AM;1700;10;West Valley;1012;2;753;DISCHARGE FIREARMS/SHOTS FIRED                          ;0913 1100 2021                         ;0;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);102;HAND GUN                                      ;AA;Adult Arrest;753
201011779;08/05/2020 12:00:00 AM;08/02/2020 12:00:00 AM;30;10;West Valley;1031;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1822 1906 0421 0443                    ;29;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;956
201004764;01/19/2020 12:00:00 AM;01/18/2020 12:00:00 AM;1530;10;West Valley;1008;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344 0377                              ;45;M;H;104;DRIVEWAY                                    ;;;IC;Invest Cont ;420
201004709;01/18/2020 12:00:00 AM;01/17/2020 12:00:00 AM;2100;10;West Valley;1088;1;310;BURGLARY                                                ;1606 0321 0344 0352 1202               ;63;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;310
201012798;09/06/2020 12:00:00 AM;09/05/2020 12:00:00 AM;30;10;West Valley;1003;2;930;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;1912 0421 0422 0913 1823               ;33;F;W;501;SINGLE FAMILY DWELLING                      ;511;VERBAL THREAT                                 ;AA;Adult Arrest;930
201007901;04/09/2020 12:00:00 AM;04/08/2020 12:00:00 AM;1500;10;West Valley;1018;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201009886;06/11/2020 12:00:00 AM;06/10/2020 12:00:00 AM;2100;10;West Valley;1065;1;330;BURGLARY FROM VEHICLE                                   ;1300 1609 0344 1822 1420 0216 0209 0321;46;M;O;123;PARKING UNDERGROUND/BUILDING                ;;;IC;Invest Cont ;330
201010322;06/23/2020 12:00:00 AM;06/22/2020 12:00:00 AM;200;10;West Valley;1088;1;121;RAPE, FORCIBLE                                          ;1415 1409 0913 0400 1402 1206 0522 0448;27;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;121
201000810;08/14/2020 12:00:00 AM;08/14/2020 12:00:00 AM;1950;10;West Valley;1043;2;888;TRESPASSING                                             ;2004 1822 1266 1420 1402 2028          ;0;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AA;Adult Arrest;888
201010396;06/25/2020 12:00:00 AM;06/25/2020 12:00:00 AM;1730;10;West Valley;1008;2;624;BATTERY - SIMPLE ASSAULT                                ;0400 1814 0913 2021                    ;49;F;W;503;HOTEL                                       ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
201016206;12/16/2020 12:00:00 AM;12/14/2020 12:00:00 AM;1540;10;West Valley;1088;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;1822 0394 0344 1202                    ;61;M;W;232;DELIVERY SERVICE (FED EX, UPS, COURIERS,COUR;;;IC;Invest Cont ;440
201015631;11/30/2020 12:00:00 AM;11/30/2020 12:00:00 AM;315;10;West Valley;1007;2;354;THEFT OF IDENTITY                                       ;1822 0930 0929                         ;0;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
201008941;05/12/2020 12:00:00 AM;05/12/2020 12:00:00 AM;130;10;West Valley;1003;1;761;BRANDISH WEAPON                                         ;0906 0334 0371 1309 1822 0312          ;21;M;H;101;STREET                                      ;102;HAND GUN                                      ;IC;Invest Cont ;761
201006289;02/21/2020 12:00:00 AM;02/20/2020 12:00:00 AM;2100;10;West Valley;1024;1;330;BURGLARY FROM VEHICLE                                   ;1822 0344 1300 1609                    ;34;M;H;101;STREET                                      ;;;IC;Invest Cont ;330
201010661;07/04/2020 12:00:00 AM;07/04/2020 12:00:00 AM;820;10;West Valley;1003;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0400 0416 0913 1814               ;25;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;626
201005385;02/02/2020 12:00:00 AM;01/25/2020 12:00:00 AM;900;10;West Valley;1033;2;649;DOCUMENT FORGERY / STOLEN FELONY                        ;0800 1822 1915                         ;50;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;649
201008140;04/17/2020 12:00:00 AM;04/17/2020 12:00:00 AM;1430;10;West Valley;1035;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;1822 1606 0344                         ;45;M;W;104;DRIVEWAY                                    ;;;IC;Invest Cont ;331
201007646;03/29/2020 12:00:00 AM;03/28/2020 12:00:00 AM;1800;10;West Valley;1018;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 1822                              ;0;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;740
201000503;01/03/2020 12:00:00 AM;01/03/2020 12:00:00 AM;1645;10;West Valley;1041;1;310;BURGLARY                                                ;0344 1402 2004                         ;55;M;W;501;SINGLE FAMILY DWELLING                      ;;;AA;Adult Arrest;310
201012093;08/15/2020 12:00:00 AM;08/15/2020 12:00:00 AM;1150;10;West Valley;1024;2;624;BATTERY - SIMPLE ASSAULT                                ;0913 0562 0416 1202 1309 0602 0443     ;60;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;624
201004142;01/04/2020 12:00:00 AM;01/04/2020 12:00:00 AM;2000;10;West Valley;1078;1;510;VEHICLE - STOLEN                                        ;;0;;;108;PARKING LOT                                 ;;;AO;Adult Other ;510
211006486;03/23/2021 12:00:00 AM;12/11/2020 12:00:00 AM;1225;10;West Valley;1044;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;1822 1202 0344 0394                    ;0;M;W;213;WAREHOUSE                                   ;;;IC;Invest Cont ;440
201014827;11/08/2020 12:00:00 AM;11/08/2020 12:00:00 AM;245;10;West Valley;1035;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0913 1814 0400 2002 1206 1414     ;37;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626
201005606;02/06/2020 12:00:00 AM;01/10/2020 12:00:00 AM;1500;10;West Valley;1017;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
201010736;07/06/2020 12:00:00 AM;05/30/2020 12:00:00 AM;1727;10;West Valley;1023;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1906 1212 0913 0443                    ;36;F;W;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;956
201012662;09/01/2020 12:00:00 AM;08/31/2020 12:00:00 AM;300;10;West Valley;1065;1;480;BIKE - STOLEN                                           ;1822 0344 0329 1420                    ;51;M;W;707;GARAGE/CARPORT                              ;;;IC;Invest Cont ;480
201000898;10/03/2020 12:00:00 AM;10/03/2020 12:00:00 AM;345;10;West Valley;1018;1;310;BURGLARY                                                ;1202 0321 2018 1822 1609               ;0;M;W;418;;;;IC;Invest Cont ;310
201013303;09/21/2020 12:00:00 AM;09/21/2020 12:00:00 AM;830;10;West Valley;1011;2;664;BUNCO, PETTY THEFT                                      ;;32;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;664
201011831;08/08/2020 12:00:00 AM;08/01/2020 12:00:00 AM;2000;10;West Valley;1033;2;624;BATTERY - SIMPLE ASSAULT                                ;1822 0416 0419 0429 0342               ;59;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;624
201011142;07/19/2020 12:00:00 AM;07/19/2020 12:00:00 AM;1140;10;West Valley;1088;1;442;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;0945 1309 1822 0325 0447 1420 1236     ;0;M;O;402;MARKET                                      ;212;BOTTLE                                        ;IC;Invest Cont ;442
201013323;09/22/2020 12:00:00 AM;09/22/2020 12:00:00 AM;1;10;West Valley;1024;1;330;BURGLARY FROM VEHICLE                                   ;1300 0344 1822 1202 0385               ;72;M;H;101;STREET                                      ;;;IC;Invest Cont ;330
211008707;06/02/2021 12:00:00 AM;01/01/2020 12:00:00 AM;1657;10;West Valley;1063;2;354;THEFT OF IDENTITY                                       ;1822 0930                              ;55;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
201004293;01/08/2020 12:00:00 AM;01/08/2020 12:00:00 AM;1840;10;West Valley;1088;1;442;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;0325 2004 1822                         ;0;M;W;402;MARKET                                      ;;;AA;Adult Arrest;442
201012649;09/01/2020 12:00:00 AM;09/01/2020 12:00:00 AM;245;10;West Valley;1011;2;946;OTHER MISCELLANEOUS CRIME                               ;;0;M;W;101;STREET                                      ;;;IC;Invest Cont ;946
201007089;03/11/2020 12:00:00 AM;03/10/2020 12:00:00 AM;1430;10;West Valley;1018;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;1822 0344 1606                         ;0;M;W;108;PARKING LOT                                 ;;;IC;Invest Cont ;440
201009440;05/27/2020 12:00:00 AM;05/27/2020 12:00:00 AM;1040;10;West Valley;1011;1;761;BRANDISH WEAPON                                         ;1822 0334 2004                         ;66;M;W;108;PARKING LOT                                 ;200;KNIFE WITH BLADE 6INCHES OR LESS              ;IC;Invest Cont ;761
201005409;02/03/2020 12:00:00 AM;02/02/2020 12:00:00 AM;900;10;West Valley;1067;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 1414 1822                         ;30;M;H;709;PUBLIC RESTROOM(INDOORS-INSIDE)             ;;;IC;Invest Cont ;740
201007704;04/01/2020 12:00:00 AM;04/01/2020 12:00:00 AM;1230;10;West Valley;1007;2;354;THEFT OF IDENTITY                                       ;1402 0349 0923 1265 1822               ;64;M;W;501;SINGLE FAMILY DWELLING                      ;;;AA;Adult Arrest;354
201015938;12/10/2020 12:00:00 AM;12/10/2020 12:00:00 AM;1200;10;West Valley;1063;2;624;BATTERY - SIMPLE ASSAULT                                ;0913 0400 0421 0416 1802 1414          ;50;F;O;510;NURSING/CONVALESCENT/RETIREMENT HOME        ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;624
201005964;02/14/2020 12:00:00 AM;02/14/2020 12:00:00 AM;1400;10;West Valley;1067;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 1813 0913 0448 2038 0421          ;46;F;W;730;SYNAGOGUE/TEMPLE                            ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
201016395;12/24/2020 12:00:00 AM;11/15/2020 12:00:00 AM;1200;10;West Valley;1015;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0913 1202 1702 1818                    ;84;M;W;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;341
201014253;10/20/2020 12:00:00 AM;10/19/2020 12:00:00 AM;2100;10;West Valley;1067;1;310;BURGLARY                                                ;1822 2004 1420 0202 0209               ;0;M;W;123;PARKING UNDERGROUND/BUILDING                ;;;IC;Invest Cont ;310
201007734;04/02/2020 12:00:00 AM;04/02/2020 12:00:00 AM;1815;10;West Valley;1021;2;946;OTHER MISCELLANEOUS CRIME                               ;1501                                   ;0;M;W;718;MASSAGE PARLOR                              ;;;IC;Invest Cont ;946
201010868;07/10/2020 12:00:00 AM;07/09/2020 12:00:00 AM;2200;10;West Valley;1045;1;330;BURGLARY FROM VEHICLE                                   ;0344 1605 1822 0321                    ;46;M;O;101;STREET                                      ;;;IC;Invest Cont ;330
201015462;11/27/2020 12:00:00 AM;11/27/2020 12:00:00 AM;1930;10;West Valley;1006;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;108;PARKING LOT                                 ;;;IC;Invest Cont ;420
