DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No;Part 1-2;Crm Cd;Crm Cd Desc;Mocodes;Vict Age;Vict Sex;Vict Descent;Premis Cd;Premis Desc;Weapon Used Cd;Weapon Desc;Status;Status Desc;Crm Cd 1
231707687;04/04/2023 12:00:00 AM;05/08/2020 12:00:00 AM;1845;17;Devonshire ;1745;2;354;THEFT OF IDENTITY                                       ;0917 0929                              ;44;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221718084;12/20/2022 12:00:00 AM;12/02/2020 12:00:00 AM;1510;17;Devonshire ;1764;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;15;F;H;404;DEPARTMENT STORE                            ;;;IC;Invest Cont ;440
231711735;06/07/2023 12:00:00 AM;09/02/2020 12:00:00 AM;800;17;Devonshire ;1775;2;354;THEFT OF IDENTITY                                       ;0929 1822                              ;46;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221710268;06/21/2022 12:00:00 AM;05/20/2020 12:00:00 AM;600;17;Devonshire ;1767;1;441;THEFT PLAIN - ATTEMPT                                   ;0352 0344 1202 2004 2021 0913 1817     ;72;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;441
221713038;08/31/2022 12:00:00 AM;03/10/2020 12:00:00 AM;1800;17;Devonshire ;1767;2;662;BUNCO, GRAND THEFT                                      ;0701                                   ;32;M;O;101;STREET                                      ;;;IC;Invest Cont ;662
231709319;05/07/2023 12:00:00 AM;12/14/2020 12:00:00 AM;1545;17;Devonshire ;1718;2;354;THEFT OF IDENTITY                                       ;0929 0930                              ;42;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221708027;04/13/2022 12:00:00 AM;08/09/2020 12:00:00 AM;905;17;Devonshire ;1745;2;354;THEFT OF IDENTITY                                       ;1822 0100 0928                         ;35;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221711184;06/15/2022 12:00:00 AM;05/15/2020 12:00:00 AM;155;17;Devonshire ;1795;2;354;THEFT OF IDENTITY                                       ;0929 0930 1822                         ;27;M;B;605;AUTOMATED TELLER MACHINE (ATM)              ;;;IC;Invest Cont ;354
221715152;10/20/2022 12:00:00 AM;08/05/2020 12:00:00 AM;1950;17;Devonshire ;1745;2;354;THEFT OF IDENTITY                                       ;1501 1822                              ;41;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221715311;10/16/2022 12:00:00 AM;07/11/2020 12:00:00 AM;200;17;Devonshire ;1712;2;624;BATTERY - SIMPLE ASSAULT                                ;0416 0913 2000 1813                    ;30;M;O;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
211711508;08/13/2021 12:00:00 AM;11/01/2020 12:00:00 AM;1200;17;Devonshire ;1799;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;36;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;440
221700766;05/11/2022 12:00:00 AM;10/01/2020 12:00:00 AM;800;17;Devonshire ;1721;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0352 0344                              ;37;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;341
231706742;03/06/2023 12:00:00 AM;01/01/2020 12:00:00 AM;1200;17;Devonshire ;1721;2;813;CHILD ANNOYING (17YRS & UNDER)                          ;2024 0500 1822 1251 0940 1259          ;11;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;813
231711215;06/12/2023 12:00:00 AM;11/12/2020 12:00:00 AM;1110;17;Devonshire ;1701;2;354;THEFT OF IDENTITY                                       ;0929 1822 0930                         ;51;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221707355;02/15/2022 12:00:00 AM;07/23/2020 12:00:00 AM;2000;17;Devonshire ;1703;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;0329 1202 0361 0913 0603               ;62;M;C;504;OTHER RESIDENCE                             ;;;AO;Adult Other ;745
221704892;01/21/2022 12:00:00 AM;07/01/2020 12:00:00 AM;800;17;Devonshire ;1701;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;0913 1817 1906 1912                    ;46;F;W;501;SINGLE FAMILY DWELLING                      ;511;VERBAL THREAT                                 ;IC;Invest Cont ;956
231712864;07/16/2023 12:00:00 AM;01/16/2020 12:00:00 AM;1605;17;Devonshire ;1787;2;354;THEFT OF IDENTITY                                       ;0927 0928 0929 1822                    ;31;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
231717780;11/17/2023 12:00:00 AM;02/21/2020 12:00:00 AM;1100;17;Devonshire ;1701;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344                                   ;44;M;A;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;341
221706832;03/21/2022 12:00:00 AM;03/21/2020 12:00:00 AM;115;17;Devonshire ;1781;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;0913 1813 0416 1300 1310 0421 2000 2004;35;F;W;101;STREET                                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;236
221717327;12/08/2022 12:00:00 AM;06/04/2020 12:00:00 AM;1100;17;Devonshire ;1723;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1906 0531                              ;30;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;956
211705203;02/02/2021 12:00:00 AM;12/04/2020 12:00:00 AM;1200;17;Devonshire ;1761;2;649;DOCUMENT FORGERY / STOLEN FELONY                        ;1803 0924                              ;0;M;W;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;649
221704519;12/05/2021 12:00:00 AM;12/01/2020 12:00:00 AM;740;17;Devonshire ;1767;2;354;THEFT OF IDENTITY                                       ;1822 0922                              ;72;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221709277;05/24/2022 12:00:00 AM;05/13/2020 12:00:00 AM;1130;17;Devonshire ;1795;2;354;THEFT OF IDENTITY                                       ;0930 0928                              ;40;F;W;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;354
231717646;11/02/2023 12:00:00 AM;01/01/2020 12:00:00 AM;825;17;Devonshire ;1708;2;354;THEFT OF IDENTITY                                       ;1822 1501                              ;33;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231713766;08/05/2023 12:00:00 AM;07/03/2020 12:00:00 AM;100;17;Devonshire ;1723;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0913 0444 2000 0416 1813               ;22;M;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
221704329;01/03/2022 12:00:00 AM;06/05/2020 12:00:00 AM;1510;17;Devonshire ;1775;2;354;THEFT OF IDENTITY                                       ;1822                                   ;42;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221706445;03/08/2022 12:00:00 AM;06/05/2020 12:00:00 AM;2030;17;Devonshire ;1723;2;354;THEFT OF IDENTITY                                       ;0928                                   ;52;F;V;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231709524;05/01/2023 12:00:00 AM;02/01/2020 12:00:00 AM;200;17;Devonshire ;1747;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;0913 1813 2000 0408 0401               ;23;F;F;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;236
231716502;10/12/2023 12:00:00 AM;03/10/2020 12:00:00 AM;1347;17;Devonshire ;1795;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344                                   ;37;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;341
231715837;09/28/2023 12:00:00 AM;10/28/2020 12:00:00 AM;800;17;Devonshire ;1776;2;662;BUNCO, GRAND THEFT                                      ;0913                                   ;65;F;W;501;SINGLE FAMILY DWELLING                      ;;;AA;Adult Arrest;662
221718329;12/26/2022 12:00:00 AM;06/01/2020 12:00:00 AM;1200;17;Devonshire ;1793;1;815;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;0500 0913 1801 1258 0522 0515 0551     ;8;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;812
221715853;11/09/2022 12:00:00 AM;08/15/2020 12:00:00 AM;2359;17;Devonshire ;1795;2;860;BATTERY WITH SEXUAL CONTACT                             ;1258 0522 0500 0360 0602 0913          ;11;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;860
221704906;01/24/2022 12:00:00 AM;10/17/2020 12:00:00 AM;625;17;Devonshire ;1762;2;354;THEFT OF IDENTITY                                       ;1822 1501                              ;47;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221706362;03/08/2022 12:00:00 AM;06/01/2020 12:00:00 AM;1200;17;Devonshire ;1781;2;662;BUNCO, GRAND THEFT                                      ;;59;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;662
221715285;10/26/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1200;17;Devonshire ;1708;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;0602 1258 0416 0553                    ;5;M;B;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;627
231715425;09/20/2023 12:00:00 AM;09/19/2020 12:00:00 AM;2000;17;Devonshire ;1797;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;707;GARAGE/CARPORT                              ;;;IC;Invest Cont ;420
221707353;02/15/2022 12:00:00 AM;08/04/2020 12:00:00 AM;1800;17;Devonshire ;1703;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 1202 0361 0913 0603               ;62;M;C;504;OTHER RESIDENCE                             ;;;AO;Adult Other ;740
231708351;03/23/2023 12:00:00 AM;11/01/2020 12:00:00 AM;1;17;Devonshire ;1705;2;668;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;1202 0913 1803 0930 0924               ;70;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;668
231716371;10/11/2023 12:00:00 AM;01/01/2020 12:00:00 AM;2020;17;Devonshire ;1749;2;354;THEFT OF IDENTITY                                       ;0929 1822 0928                         ;55;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221718119;12/21/2022 12:00:00 AM;01/01/2020 12:00:00 AM;2100;17;Devonshire ;1701;1;121;RAPE, FORCIBLE                                          ;2000 0527 0913 0500 2021 1813 0400     ;36;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;121
221709079;03/21/2022 12:00:00 AM;01/22/2020 12:00:00 AM;800;17;Devonshire ;1745;2;354;THEFT OF IDENTITY                                       ;1822                                   ;43;F;H;145;MAIL BOX                                    ;;;IC;Invest Cont ;354
221715312;10/16/2022 12:00:00 AM;07/11/2020 12:00:00 AM;200;17;Devonshire ;1712;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0416 0913 2000 1813                    ;30;M;O;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
231715652;09/23/2023 12:00:00 AM;01/17/2020 12:00:00 AM;1215;17;Devonshire ;1761;2;354;THEFT OF IDENTITY                                       ;0930 1822                              ;41;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
231711731;05/25/2023 12:00:00 AM;06/02/2020 12:00:00 AM;1;17;Devonshire ;1737;2;354;THEFT OF IDENTITY                                       ;1202 0923 1822                         ;-2;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
211704018;12/31/2020 12:00:00 AM;12/30/2020 12:00:00 AM;1140;17;Devonshire ;1782;2;624;BATTERY - SIMPLE ASSAULT                                ;1300 1817 0429 0444 0913 0448          ;30;M;A;203;OTHER BUSINESS                              ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;624
221704065;01/04/2022 12:00:00 AM;12/15/2020 12:00:00 AM;1400;17;Devonshire ;1718;2;662;BUNCO, GRAND THEFT                                      ;0701 1202 0100 0344                    ;67;F;F;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;662
221704848;01/20/2022 12:00:00 AM;03/08/2020 12:00:00 AM;1200;17;Devonshire ;1791;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1906 0913 1817                         ;57;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;956
231715667;09/25/2023 12:00:00 AM;09/03/2020 12:00:00 AM;2000;17;Devonshire ;1722;2;354;THEFT OF IDENTITY                                       ;0929 0930 0935 0928 1822               ;42;F;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221714096;09/27/2022 12:00:00 AM;01/09/2020 12:00:00 AM;1200;17;Devonshire ;1764;2;654;CREDIT CARDS, FRAUD USE ($950 & UNDER                   ;0929 1822                              ;84;F;H;602;BANK                                        ;;;IC;Invest Cont ;654
231715494;09/20/2023 12:00:00 AM;06/17/2020 12:00:00 AM;800;17;Devonshire ;1772;2;661;UNAUTHORIZED COMPUTER ACCESS                            ;1914 1259 1501                         ;13;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;661
211705022;12/15/2020 12:00:00 AM;12/11/2020 12:00:00 AM;1535;17;Devonshire ;1754;1;330;BURGLARY FROM VEHICLE                                   ;1602 0344                              ;51;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;330
221704520;12/05/2021 12:00:00 AM;12/02/2020 12:00:00 AM;1400;17;Devonshire ;1781;2;354;THEFT OF IDENTITY                                       ;1822 0922                              ;64;M;X;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
231717133;11/02/2023 12:00:00 AM;12/02/2020 12:00:00 AM;900;17;Devonshire ;1785;1;310;BURGLARY                                                ;1605 0344 1501                         ;51;F;H;221;PUBLIC STORAGE                              ;;;IC;Invest Cont ;310
231704795;01/23/2023 12:00:00 AM;08/20/2020 12:00:00 AM;2100;17;Devonshire ;1771;1;310;BURGLARY                                                ;1602 0344 0358                         ;57;X;B;221;PUBLIC STORAGE                              ;;;IC;Invest Cont ;310
221713416;09/12/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1800;17;Devonshire ;1753;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;0416 0553 1258 1251 0913               ;6;M;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);308;STICK                                         ;AO;Adult Other ;627
231705683;01/24/2023 12:00:00 AM;03/25/2020 12:00:00 AM;700;17;Devonshire ;1737;2;354;THEFT OF IDENTITY                                       ;1501                                   ;47;F;A;504;OTHER RESIDENCE                             ;;;IC;Invest Cont ;354
231710349;05/26/2023 12:00:00 AM;11/13/2020 12:00:00 AM;755;17;Devonshire ;1715;2;354;THEFT OF IDENTITY                                       ;0928                                   ;31;F;A;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221709286;05/24/2022 12:00:00 AM;01/25/2020 12:00:00 AM;1950;17;Devonshire ;1727;2;354;THEFT OF IDENTITY                                       ;0930 0929                              ;25;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
211704077;01/02/2021 12:00:00 AM;12/23/2020 12:00:00 AM;1830;17;Devonshire ;1716;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344 1606 1267                         ;36;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;440
221705135;01/31/2022 12:00:00 AM;03/05/2020 12:00:00 AM;1200;17;Devonshire ;1761;1;310;BURGLARY                                                ;1501 0344 0352                         ;39;F;W;221;PUBLIC STORAGE                              ;;;IC;Invest Cont ;310
221706371;02/22/2022 12:00:00 AM;03/04/2020 12:00:00 AM;1105;17;Devonshire ;1729;2;354;THEFT OF IDENTITY                                       ;0924 1202 0935 0928                    ;74;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231704842;01/13/2023 12:00:00 AM;07/22/2020 12:00:00 AM;1100;17;Devonshire ;1729;2;354;THEFT OF IDENTITY                                       ;1501                                   ;56;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221704518;12/03/2021 12:00:00 AM;12/03/2020 12:00:00 AM;1712;17;Devonshire ;1792;2;354;THEFT OF IDENTITY                                       ;1822                                   ;41;M;K;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231704608;01/19/2023 12:00:00 AM;04/22/2020 12:00:00 AM;1200;17;Devonshire ;1717;2;354;THEFT OF IDENTITY                                       ;0928 1822                              ;66;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221712124;08/04/2022 12:00:00 AM;02/08/2020 12:00:00 AM;1835;17;Devonshire ;1725;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344                                   ;44;M;H;101;STREET                                      ;;;IC;Invest Cont ;341
221714372;09/27/2022 12:00:00 AM;02/01/2020 12:00:00 AM;100;17;Devonshire ;1797;2;354;THEFT OF IDENTITY                                       ;0928 1822                              ;44;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231716585;10/12/2023 12:00:00 AM;10/01/2020 12:00:00 AM;710;17;Devonshire ;1712;2;354;THEFT OF IDENTITY                                       ;0931 1822                              ;64;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231707697;04/04/2023 12:00:00 AM;05/20/2020 12:00:00 AM;1600;17;Devonshire ;1782;2;354;THEFT OF IDENTITY                                       ;0935 1822 1501                         ;-2;X;X;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;354
221714282;10/03/2022 12:00:00 AM;06/25/2020 12:00:00 AM;2300;17;Devonshire ;1759;1;815;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;1258                                   ;9;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;812
231715600;09/21/2023 12:00:00 AM;07/20/2020 12:00:00 AM;1910;17;Devonshire ;1753;2;354;THEFT OF IDENTITY                                       ;0930 1822                              ;52;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221718118;12/21/2022 12:00:00 AM;07/01/2020 12:00:00 AM;800;17;Devonshire ;1758;2;354;THEFT OF IDENTITY                                       ;1822 0929                              ;60;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231713108;07/24/2023 12:00:00 AM;09/14/2020 12:00:00 AM;210;17;Devonshire ;1701;2;354;THEFT OF IDENTITY                                       ;1202 0928 1822                         ;67;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
231718976;12/11/2023 12:00:00 AM;11/16/2020 12:00:00 AM;800;17;Devonshire ;1793;2;354;THEFT OF IDENTITY                                       ;1822 0928 0929 0935                    ;32;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221715730;11/07/2022 12:00:00 AM;05/27/2020 12:00:00 AM;800;17;Devonshire ;1764;2;354;THEFT OF IDENTITY                                       ;1501 1822                              ;36;M;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221713457;09/02/2022 12:00:00 AM;02/02/2020 12:00:00 AM;1010;17;Devonshire ;1701;2;354;THEFT OF IDENTITY                                       ;0928 1822                              ;38;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221713813;09/20/2022 12:00:00 AM;03/20/2020 12:00:00 AM;600;17;Devonshire ;1709;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;0913 1813 2038 0444 0448 2000 0408     ;29;F;O;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;236
221704617;01/13/2022 12:00:00 AM;05/18/2020 12:00:00 AM;1200;17;Devonshire ;1778;2;354;THEFT OF IDENTITY                                       ;1822 0922                              ;63;M;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
231707656;04/03/2023 12:00:00 AM;06/03/2020 12:00:00 AM;1625;17;Devonshire ;1729;2;354;THEFT OF IDENTITY                                       ;0928 1822                              ;49;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221706824;03/21/2022 12:00:00 AM;09/08/2020 12:00:00 AM;2000;17;Devonshire ;1747;1;121;RAPE, FORCIBLE                                          ;0913 0536 1820 1402 0400 0527 0537     ;18;F;W;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;121
231712102;06/28/2023 12:00:00 AM;09/01/2020 12:00:00 AM;415;17;Devonshire ;1797;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;33;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221718023;12/20/2022 12:00:00 AM;01/01/2020 12:00:00 AM;5;17;Devonshire ;1747;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;1258 0557 0602 0913 0400 0447          ;7;M;B;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;627
231700787;04/14/2023 12:00:00 AM;08/01/2020 12:00:00 AM;1200;17;Devonshire ;1752;2;760;LEWD/LASCIVIOUS ACTS WITH CHILD                         ;1251 0913 0522 0501 2026 1258 0527 1402;11;F;O;501;SINGLE FAMILY DWELLING                      ;;;AA;Adult Arrest;760
211708475;05/14/2021 12:00:00 AM;06/27/2020 12:00:00 AM;2000;17;Devonshire ;1794;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0444 0448 0416 0913 0429 1814 1311;57;F;H;102;SIDEWALK                                    ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
211704748;12/17/2020 12:00:00 AM;11/10/2020 12:00:00 AM;800;17;Devonshire ;1761;2;354;THEFT OF IDENTITY                                       ;0922 1822                              ;53;F;O;605;AUTOMATED TELLER MACHINE (ATM)              ;;;IC;Invest Cont ;354
221704242;01/08/2022 12:00:00 AM;10/25/2020 12:00:00 AM;1200;17;Devonshire ;1723;2;354;THEFT OF IDENTITY                                       ;1822 0930 0928                         ;44;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221713750;09/15/2022 12:00:00 AM;01/15/2020 12:00:00 AM;1745;17;Devonshire ;1714;2;354;THEFT OF IDENTITY                                       ;0930 0928 1501 1822                    ;57;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221715512;11/01/2022 12:00:00 AM;11/14/2020 12:00:00 AM;1000;17;Devonshire ;1743;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;2000 1813 0408 0913                    ;39;F;O;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;236
231713487;08/02/2023 12:00:00 AM;01/15/2020 12:00:00 AM;800;17;Devonshire ;1797;2;354;THEFT OF IDENTITY                                       ;0928 1822                              ;73;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
241704122;12/28/2023 12:00:00 AM;12/01/2020 12:00:00 AM;1435;17;Devonshire ;1701;2;354;THEFT OF IDENTITY                                       ;1822 0930 0928 0929                    ;47;F;H;504;OTHER RESIDENCE                             ;;;IC;Invest Cont ;354
221716496;11/20/2022 12:00:00 AM;11/19/2020 12:00:00 AM;2100;17;Devonshire ;1791;1;330;BURGLARY FROM VEHICLE                                   ;0344                                   ;28;M;W;104;DRIVEWAY                                    ;;;IC;Invest Cont ;330
221704322;12/30/2021 12:00:00 AM;01/01/2020 12:00:00 AM;1300;17;Devonshire ;1764;2;354;THEFT OF IDENTITY                                       ;0928 0917 1822                         ;28;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221705443;02/08/2022 12:00:00 AM;01/22/2020 12:00:00 AM;1000;17;Devonshire ;1787;2;354;THEFT OF IDENTITY                                       ;1822                                   ;33;F;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221705844;02/22/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1200;17;Devonshire ;1785;2;810;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ;1251 0500 0913 2000 1814 0515 0533 1259;15;F;F;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;810
221709131;03/29/2022 12:00:00 AM;11/25/2020 12:00:00 AM;1820;17;Devonshire ;1794;2;354;THEFT OF IDENTITY                                       ;0928                                   ;35;M;H;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;354
221710443;05/17/2022 12:00:00 AM;12/17/2020 12:00:00 AM;1320;17;Devonshire ;1794;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1906                                   ;37;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;956
201710725;07/03/2020 12:00:00 AM;07/02/2020 12:00:00 AM;500;17;Devonshire ;1762;1;310;BURGLARY                                                ;0344                                   ;0;X;X;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;310
201707577;03/20/2020 12:00:00 AM;03/20/2020 12:00:00 AM;1320;17;Devonshire ;1752;2;624;BATTERY - SIMPLE ASSAULT                                ;0202 1300 1822 0356                    ;21;F;W;210;RESTAURANT/FAST FOOD                        ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;624
201715737;11/25/2020 12:00:00 AM;11/25/2020 12:00:00 AM;1200;17;Devonshire ;1777;1;310;BURGLARY                                                ;0344 1202 0352                         ;69;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;310
201713754;09/29/2020 12:00:00 AM;08/01/2020 12:00:00 AM;1200;17;Devonshire ;1767;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;74;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
