DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No;Part 1-2;Crm Cd;Crm Cd Desc;Mocodes;Vict Age;Vict Sex;Vict Descent;Premis Cd;Premis Desc;Weapon Used Cd;Weapon Desc;Status;Status Desc;Crm Cd 1
201612550;09/03/2020 12:00:00 AM;09/02/2020 12:00:00 AM;1915;16;Foothill   ;1659;2;903;CONTEMPT OF COURT                                       ;2038 0913                              ;36;F;W;501;SINGLE FAMILY DWELLING                      ;;;AA;Adult Arrest;903
201613511;10/05/2020 12:00:00 AM;10/04/2020 12:00:00 AM;2200;16;Foothill   ;1661;1;510;VEHICLE - STOLEN                                        ;;0;;;103;ALLEY                                       ;;;IC;Invest Cont ;510
201613106;09/22/2020 12:00:00 AM;09/22/2020 12:00:00 AM;417;16;Foothill   ;1651;1;442;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;0344                                   ;29;M;H;301;GAS STATION                                 ;;;IC;Invest Cont ;442
201609397;05/25/2020 12:00:00 AM;05/24/2020 12:00:00 AM;1930;16;Foothill   ;1681;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;AA;Adult Arrest;510
201614410;11/03/2020 12:00:00 AM;11/03/2020 12:00:00 AM;430;16;Foothill   ;1612;1;330;BURGLARY FROM VEHICLE                                   ;0344 1609 1307                         ;25;M;H;101;STREET                                      ;;;IC;Invest Cont ;330
201608902;05/10/2020 12:00:00 AM;05/07/2020 12:00:00 AM;1130;16;Foothill   ;1679;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329                                   ;30;F;H;122;VEHICLE, PASSENGER/TRUCK                    ;;;IC;Invest Cont ;740
201610480;06/27/2020 12:00:00 AM;06/27/2020 12:00:00 AM;430;16;Foothill   ;1663;2;624;BATTERY - SIMPLE ASSAULT                                ;0555 0913 0416                         ;17;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;624
201609566;05/30/2020 12:00:00 AM;05/29/2020 12:00:00 AM;1330;16;Foothill   ;1602;1;210;ROBBERY                                                 ;0344 0400 0355 0416 1309 0342 0216 0302;19;M;H;102;SIDEWALK                                    ;102;HAND GUN                                      ;IC;Invest Cont ;210
201607333;03/22/2020 12:00:00 AM;03/21/2020 12:00:00 AM;1200;16;Foothill   ;1668;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
201609877;06/11/2020 12:00:00 AM;06/10/2020 12:00:00 AM;100;16;Foothill   ;1638;1;330;BURGLARY FROM VEHICLE                                   ;0344 1307 1302 0321                    ;38;F;O;108;PARKING LOT                                 ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;330
201607929;04/09/2020 12:00:00 AM;04/03/2020 12:00:00 AM;2200;16;Foothill   ;1681;1;330;BURGLARY FROM VEHICLE                                   ;0344 1300                              ;29;M;H;101;STREET                                      ;;;IC;Invest Cont ;330
201615398;12/05/2020 12:00:00 AM;12/05/2020 12:00:00 AM;1910;16;Foothill   ;1612;1;442;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;0325 2004                              ;0;M;O;243;DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTOR;;;IC;Invest Cont ;442
201612890;09/14/2020 12:00:00 AM;09/14/2020 12:00:00 AM;2000;16;Foothill   ;1689;1;442;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;0325                                   ;0;M;W;202;LIQUOR STORE                                ;;;IC;Invest Cont ;442
201606012;02/18/2020 12:00:00 AM;02/10/2020 12:00:00 AM;405;16;Foothill   ;1653;1;330;BURGLARY FROM VEHICLE                                   ;1307 0344 1609                         ;43;M;H;101;STREET                                      ;;;IC;Invest Cont ;330
201613399;09/30/2020 12:00:00 AM;09/30/2020 12:00:00 AM;1830;16;Foothill   ;1684;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0913 2000 1601 0416 0446 1813          ;50;M;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
201606565;03/03/2020 12:00:00 AM;03/02/2020 12:00:00 AM;2130;16;Foothill   ;1617;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 0417 0216                         ;46;M;H;122;VEHICLE, PASSENGER/TRUCK                    ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;740
201609908;06/12/2020 12:00:00 AM;06/12/2020 12:00:00 AM;20;16;Foothill   ;1663;2;753;DISCHARGE FIREARMS/SHOTS FIRED                          ;1100 1822 1407 1402                    ;0;M;O;101;STREET                                      ;106;UNKNOWN FIREARM                               ;IC;Invest Cont ;753
201613434;10/02/2020 12:00:00 AM;10/01/2020 12:00:00 AM;1700;16;Foothill   ;1642;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201615019;11/22/2020 12:00:00 AM;11/18/2020 12:00:00 AM;2100;16;Foothill   ;1699;2;930;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;0421 0913 2004 1810                    ;70;M;W;501;SINGLE FAMILY DWELLING                      ;511;VERBAL THREAT                                 ;IC;Invest Cont ;930
201607262;03/19/2020 12:00:00 AM;02/03/2020 12:00:00 AM;1015;16;Foothill   ;1617;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344 0394                              ;28;M;W;504;OTHER RESIDENCE                             ;;;IC;Invest Cont ;440
201600625;04/07/2020 12:00:00 AM;04/04/2020 12:00:00 AM;1300;16;Foothill   ;1641;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;1402 1202 1822 0344 1300               ;73;M;B;104;DRIVEWAY                                    ;;;IC;Invest Cont ;420
201614109;10/22/2020 12:00:00 AM;10/21/2020 12:00:00 AM;1910;16;Foothill   ;1663;1;310;BURGLARY                                                ;0344 0321 0397                         ;32;M;H;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;310
201604833;01/20/2020 12:00:00 AM;01/16/2020 12:00:00 AM;1300;16;Foothill   ;1654;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;0913 1501                              ;35;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AO;Adult Other ;956
201605680;02/09/2020 12:00:00 AM;02/09/2020 12:00:00 AM;1305;16;Foothill   ;1687;1;231;ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER            ;1212 1822                              ;0;M;H;101;STREET                                      ;307;VEHICLE                                       ;AA;Adult Arrest;231
201607334;03/22/2020 12:00:00 AM;03/20/2020 12:00:00 AM;1500;16;Foothill   ;1668;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
201611103;07/15/2020 12:00:00 AM;07/15/2020 12:00:00 AM;900;16;Foothill   ;1651;2;946;OTHER MISCELLANEOUS CRIME                               ;0344 1300                              ;53;M;H;108;PARKING LOT                                 ;;;AA;Adult Arrest;946
201609797;06/08/2020 12:00:00 AM;06/05/2020 12:00:00 AM;1700;16;Foothill   ;1636;1;310;BURGLARY                                                ;0344 0397                              ;0;M;W;120;STORAGE SHED                                ;;;IC;Invest Cont ;310
201607268;03/19/2020 12:00:00 AM;03/18/2020 12:00:00 AM;1150;16;Foothill   ;1663;1;310;BURGLARY                                                ;0344 0342 1402                         ;0;M;O;203;OTHER BUSINESS                              ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;310
201607367;03/23/2020 12:00:00 AM;03/23/2020 12:00:00 AM;1200;16;Foothill   ;1641;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201613278;09/27/2020 12:00:00 AM;09/27/2020 12:00:00 AM;1250;16;Foothill   ;1643;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;0913 0416                              ;46;F;H;101;STREET                                      ;512;MACE/PEPPER SPRAY                             ;IC;Invest Cont ;230
201610897;07/09/2020 12:00:00 AM;07/08/2020 12:00:00 AM;1140;16;Foothill   ;1653;1;310;BURGLARY                                                ;0344 1607                              ;33;M;H;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;310
201609625;06/01/2020 12:00:00 AM;06/01/2020 12:00:00 AM;1500;16;Foothill   ;1657;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 1814 0400 0913                    ;24;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626
201600580;02/22/2020 12:00:00 AM;02/22/2020 12:00:00 AM;1804;16;Foothill   ;1659;1;210;ROBBERY                                                 ;0344 0334 1822 0945                    ;0;M;W;406;OTHER STORE                                 ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;AA;Adult Arrest;210
201613550;10/05/2020 12:00:00 AM;10/03/2020 12:00:00 AM;1200;16;Foothill   ;1613;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);1258 0552 0416 1257 0913               ;4;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;627
201610933;07/10/2020 12:00:00 AM;07/10/2020 12:00:00 AM;1320;16;Foothill   ;1633;1;310;BURGLARY                                                ;0344                                   ;24;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AA;Adult Arrest;310
201612382;08/30/2020 12:00:00 AM;08/26/2020 12:00:00 AM;315;16;Foothill   ;1653;1;220;ATTEMPTED ROBBERY                                       ;1402 0337 0334                         ;0;M;W;401;MINI-MART                                   ;204;FOLDING KNIFE                                 ;AA;Adult Arrest;220
201609767;06/07/2020 12:00:00 AM;06/07/2020 12:00:00 AM;1550;16;Foothill   ;1687;1;442;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;0325 1822 0344                         ;0;M;O;210;RESTAURANT/FAST FOOD                        ;;;IC;Invest Cont ;442
201615647;12/13/2020 12:00:00 AM;12/12/2020 12:00:00 AM;1115;16;Foothill   ;1642;2;624;BATTERY - SIMPLE ASSAULT                                ;0913 1701 1202 0447 0444               ;66;F;W;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;624
201609785;06/08/2020 12:00:00 AM;06/07/2020 12:00:00 AM;2200;16;Foothill   ;1643;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 1307                              ;42;M;H;122;VEHICLE, PASSENGER/TRUCK                    ;;;IC;Invest Cont ;740
201607355;03/22/2020 12:00:00 AM;03/06/2020 12:00:00 AM;1500;16;Foothill   ;1685;2;930;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;0421 1822                              ;53;M;O;501;SINGLE FAMILY DWELLING                      ;511;VERBAL THREAT                                 ;IC;Invest Cont ;930
201606166;02/22/2020 12:00:00 AM;02/18/2020 12:00:00 AM;1700;16;Foothill   ;1651;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201611096;07/15/2020 12:00:00 AM;07/07/2020 12:00:00 AM;2208;16;Foothill   ;1658;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;23;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;440
211610869;08/20/2021 12:00:00 AM;10/20/2020 12:00:00 AM;1300;16;Foothill   ;1654;2;354;THEFT OF IDENTITY                                       ;0930 0922 0377 1822                    ;33;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
201608722;05/03/2020 12:00:00 AM;05/03/2020 12:00:00 AM;1730;16;Foothill   ;1698;1;210;ROBBERY                                                 ;0355 0302 0344 1822                    ;31;F;B;101;STREET                                      ;102;HAND GUN                                      ;IC;Invest Cont ;210
201605225;01/27/2020 12:00:00 AM;01/26/2020 12:00:00 AM;1810;16;Foothill   ;1676;1;330;BURGLARY FROM VEHICLE                                   ;1300 0344 1822                         ;34;F;O;101;STREET                                      ;;;IC;Invest Cont ;330
201607024;03/12/2020 12:00:00 AM;03/05/2020 12:00:00 AM;801;16;Foothill   ;1656;1;310;BURGLARY                                                ;0344                                   ;53;M;B;221;PUBLIC STORAGE                              ;;;IC;Invest Cont ;310
201606631;03/03/2020 12:00:00 AM;02/16/2020 12:00:00 AM;2230;16;Foothill   ;1638;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344 1810 1501 1202                    ;75;F;W;510;NURSING/CONVALESCENT/RETIREMENT HOME        ;;;IC;Invest Cont ;440
201606120;02/20/2020 12:00:00 AM;02/20/2020 12:00:00 AM;1330;16;Foothill   ;1663;2;624;BATTERY - SIMPLE ASSAULT                                ;0913 0446 1601 0416 1815 1259          ;15;F;H;721;HIGH SCHOOL                                 ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
201604694;01/17/2020 12:00:00 AM;01/17/2020 12:00:00 AM;120;16;Foothill   ;1613;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;1402 0313 0561 0416 1601 0444 0913     ;47;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);311;HAMMER                                        ;AA;Adult Arrest;230
201604198;01/05/2020 12:00:00 AM;01/04/2020 12:00:00 AM;1153;16;Foothill   ;1643;1;350;THEFT, PERSON                                           ;0325 0344 0416 1822                    ;65;M;H;202;LIQUOR STORE                                ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;350
201600575;02/20/2020 12:00:00 AM;02/20/2020 12:00:00 AM;2115;16;Foothill   ;1602;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;1816 0906 0913 0554 0416 0450 1100 0446;51;M;H;101;STREET                                      ;102;HAND GUN                                      ;AO;Adult Other ;230
201605502;02/05/2020 12:00:00 AM;02/04/2020 12:00:00 AM;1800;16;Foothill   ;1654;1;330;BURGLARY FROM VEHICLE                                   ;1300 1822 1609 0344                    ;54;M;H;101;STREET                                      ;;;IC;Invest Cont ;330
201604484;01/13/2020 12:00:00 AM;01/13/2020 12:00:00 AM;730;16;Foothill   ;1651;1;330;BURGLARY FROM VEHICLE                                   ;0344                                   ;23;F;A;108;PARKING LOT                                 ;;;IC;Invest Cont ;330
201610349;06/23/2020 12:00:00 AM;06/23/2020 12:00:00 AM;2255;16;Foothill   ;1638;1;310;BURGLARY                                                ;1822 0358 1307                         ;0;M;O;725;GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY &;;;IC;Invest Cont ;310
201605577;02/06/2020 12:00:00 AM;02/06/2020 12:00:00 AM;500;16;Foothill   ;1699;1;330;BURGLARY FROM VEHICLE                                   ;0344 1822 1300 1309 1609               ;52;M;W;101;STREET                                      ;;;IC;Invest Cont ;330
201604467;01/13/2020 12:00:00 AM;01/12/2020 12:00:00 AM;1900;16;Foothill   ;1684;1;330;BURGLARY FROM VEHICLE                                   ;1302 0385                              ;29;F;H;101;STREET                                      ;;;IC;Invest Cont ;330
201605312;02/02/2020 12:00:00 AM;02/02/2020 12:00:00 AM;215;16;Foothill   ;1612;2;624;BATTERY - SIMPLE ASSAULT                                ;0913 1601 0416 2000 0446 0561          ;59;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
201609483;05/27/2020 12:00:00 AM;05/24/2020 12:00:00 AM;1140;16;Foothill   ;1602;1;442;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;0325                                   ;32;F;H;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;442
201608276;04/18/2020 12:00:00 AM;04/17/2020 12:00:00 AM;2130;16;Foothill   ;1663;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329                                   ;43;M;H;122;VEHICLE, PASSENGER/TRUCK                    ;;;IC;Invest Cont ;740
201611423;07/27/2020 12:00:00 AM;07/25/2020 12:00:00 AM;1240;16;Foothill   ;1698;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201609950;06/12/2020 12:00:00 AM;06/10/2020 12:00:00 AM;1100;16;Foothill   ;1658;1;310;BURGLARY                                                ;0344                                   ;30;M;H;411;PET STORE                                   ;;;IC;Invest Cont ;310
201614956;11/22/2020 12:00:00 AM;11/21/2020 12:00:00 AM;400;16;Foothill   ;1685;1;210;ROBBERY                                                 ;0344 1300 1822 0400                    ;48;M;H;101;STREET                                      ;207;OTHER KNIFE                                   ;IC;Invest Cont ;210
201606037;02/19/2020 12:00:00 AM;02/19/2020 12:00:00 AM;230;16;Foothill   ;1687;1;210;ROBBERY                                                 ;1218 0416                              ;31;F;H;101;STREET                                      ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;AO;Adult Other ;210
201610051;06/15/2020 12:00:00 AM;06/12/2020 12:00:00 AM;1700;16;Foothill   ;1642;2;930;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;0903 1822 1501                         ;46;F;H;725;GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY &;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;930
201614997;11/23/2020 12:00:00 AM;11/22/2020 12:00:00 AM;1900;16;Foothill   ;1651;1;510;VEHICLE - STOLEN                                        ;;0;;;108;PARKING LOT                                 ;;;IC;Invest Cont ;510
201607812;04/06/2020 12:00:00 AM;04/05/2020 12:00:00 AM;1000;16;Foothill   ;1659;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344 1606                              ;58;F;W;101;STREET                                      ;;;IC;Invest Cont ;420
201610655;07/02/2020 12:00:00 AM;07/02/2020 12:00:00 AM;2330;16;Foothill   ;1656;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;1402 0329 1609 1307 1300 2004          ;0;M;H;122;VEHICLE, PASSENGER/TRUCK                    ;;;AA;Adult Arrest;740
201612036;08/17/2020 12:00:00 AM;08/14/2020 12:00:00 AM;1600;16;Foothill   ;1641;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 0311                              ;56;M;H;720;JUNIOR HIGH SCHOOL                          ;;;IC;Invest Cont ;740
201609391;05/25/2020 12:00:00 AM;05/22/2020 12:00:00 AM;1600;16;Foothill   ;1657;1;330;BURGLARY FROM VEHICLE                                   ;0344                                   ;31;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;330
201611775;08/07/2020 12:00:00 AM;08/07/2020 12:00:00 AM;1300;16;Foothill   ;1617;1;761;BRANDISH WEAPON                                         ;2004 1212 1822 0334 1402               ;19;M;H;109;PARK/PLAYGROUND                             ;204;FOLDING KNIFE                                 ;IC;Invest Cont ;761
201614247;10/27/2020 12:00:00 AM;10/27/2020 12:00:00 AM;1900;16;Foothill   ;1685;1;761;BRANDISH WEAPON                                         ;0913 0334 1813 0443                    ;51;F;H;101;STREET                                      ;207;OTHER KNIFE                                   ;AO;Adult Other ;761
201611984;08/15/2020 12:00:00 AM;08/15/2020 12:00:00 AM;220;16;Foothill   ;1623;2;900;VIOLATION OF COURT ORDER                                ;2038 0913 2004                         ;31;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;900
201605102;01/27/2020 12:00:00 AM;01/24/2020 12:00:00 AM;1330;16;Foothill   ;1667;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329                                   ;25;M;W;122;VEHICLE, PASSENGER/TRUCK                    ;;;IC;Invest Cont ;740
201607660;04/01/2020 12:00:00 AM;03/30/2020 12:00:00 AM;2200;16;Foothill   ;1619;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344                                   ;38;M;O;101;STREET                                      ;;;IC;Invest Cont ;420
201612609;09/03/2020 12:00:00 AM;09/03/2020 12:00:00 AM;1300;16;Foothill   ;1621;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1501                                   ;13;M;H;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;956
201614296;10/30/2020 12:00:00 AM;10/29/2020 12:00:00 AM;315;16;Foothill   ;1693;1;761;BRANDISH WEAPON                                         ;1402 0421 0334 1814 2000 0913          ;25;F;W;501;SINGLE FAMILY DWELLING                      ;204;FOLDING KNIFE                                 ;AA;Adult Arrest;761
201606496;03/01/2020 12:00:00 AM;03/01/2020 12:00:00 AM;1200;16;Foothill   ;1681;1;510;VEHICLE - STOLEN                                        ;;0;;;108;PARKING LOT                                 ;;;IC;Invest Cont ;510
201608320;04/22/2020 12:00:00 AM;04/22/2020 12:00:00 AM;445;16;Foothill   ;1637;1;310;BURGLARY                                                ;0344 1822                              ;50;F;W;707;GARAGE/CARPORT                              ;;;IC;Invest Cont ;310
201611048;07/14/2020 12:00:00 AM;07/09/2020 12:00:00 AM;2100;16;Foothill   ;1643;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201608056;04/07/2020 12:00:00 AM;02/26/2020 12:00:00 AM;1200;16;Foothill   ;1621;2;237;CHILD NEGLECT (SEE 300 W.I.C.)                          ;;9;M;H;501;SINGLE FAMILY DWELLING                      ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;AA;Adult Arrest;237
201606577;03/03/2020 12:00:00 AM;03/02/2020 12:00:00 AM;1200;16;Foothill   ;1641;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201605082;01/27/2020 12:00:00 AM;01/27/2020 12:00:00 AM;1015;16;Foothill   ;1684;1;510;VEHICLE - STOLEN                                        ;;0;;;108;PARKING LOT                                 ;;;AA;Adult Arrest;510
201612434;08/30/2020 12:00:00 AM;08/25/2020 12:00:00 AM;1830;16;Foothill   ;1663;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;0913 1906                              ;41;F;H;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;956
201615361;12/05/2020 12:00:00 AM;12/03/2020 12:00:00 AM;1800;16;Foothill   ;1617;1;330;BURGLARY FROM VEHICLE                                   ;0344 1307 1302                         ;34;M;H;101;STREET                                      ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;330
201611544;07/30/2020 12:00:00 AM;07/29/2020 12:00:00 AM;1930;16;Foothill   ;1618;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
201615297;12/01/2020 12:00:00 AM;12/01/2020 12:00:00 AM;745;16;Foothill   ;1643;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;65;M;H;121;YARD (RESIDENTIAL/BUSINESS)                 ;;;IC;Invest Cont ;440
201610413;06/25/2020 12:00:00 AM;06/25/2020 12:00:00 AM;1910;16;Foothill   ;1643;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;1822 0430 1259 0302 1407 1100          ;16;M;H;101;STREET                                      ;102;HAND GUN                                      ;IC;Invest Cont ;230
201613495;10/05/2020 12:00:00 AM;10/04/2020 12:00:00 AM;1645;16;Foothill   ;1612;1;442;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;0325                                   ;0;M;W;243;DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTOR;;;IC;Invest Cont ;442
201611604;08/02/2020 12:00:00 AM;08/02/2020 12:00:00 AM;100;16;Foothill   ;1653;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201616048;12/27/2020 12:00:00 AM;12/15/2020 12:00:00 AM;1200;16;Foothill   ;1685;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
201606865;03/09/2020 12:00:00 AM;03/08/2020 12:00:00 AM;1510;16;Foothill   ;1622;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;0449 0913 1402                         ;21;M;H;501;SINGLE FAMILY DWELLING                      ;215;MACHETE                                       ;AO;Adult Other ;230
201611212;07/19/2020 12:00:00 AM;07/19/2020 12:00:00 AM;2000;16;Foothill   ;1685;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;1218 0913 0416 1601 0561               ;46;F;H;102;SIDEWALK                                    ;304;CLUB/BAT                                      ;AA;Adult Arrest;230
201611810;08/08/2020 12:00:00 AM;08/08/2020 12:00:00 AM;2226;16;Foothill   ;1684;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;0;M;W;210;RESTAURANT/FAST FOOD                        ;;;IC;Invest Cont ;440
201609086;05/15/2020 12:00:00 AM;05/15/2020 12:00:00 AM;1220;16;Foothill   ;1645;2;753;DISCHARGE FIREARMS/SHOTS FIRED                          ;1100 1402 1822 1407 1309               ;48;F;B;101;STREET                                      ;102;HAND GUN                                      ;IC;Invest Cont ;753
201613013;09/18/2020 12:00:00 AM;09/16/2020 12:00:00 AM;1800;16;Foothill   ;1665;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
201609352;05/23/2020 12:00:00 AM;05/21/2020 12:00:00 AM;1;16;Foothill   ;1667;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201606271;02/25/2020 12:00:00 AM;02/24/2020 12:00:00 AM;1300;16;Foothill   ;1681;2;624;BATTERY - SIMPLE ASSAULT                                ;0913 0448 0417                         ;71;M;W;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
201605074;01/25/2020 12:00:00 AM;01/24/2020 12:00:00 AM;1200;16;Foothill   ;1685;2;662;BUNCO, GRAND THEFT                                      ;0701 0344                              ;22;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;662
201607899;04/08/2020 12:00:00 AM;04/08/2020 12:00:00 AM;2130;16;Foothill   ;1687;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;1822 0329 0417                         ;42;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;745
201608643;04/30/2020 12:00:00 AM;04/30/2020 12:00:00 AM;2345;16;Foothill   ;1651;1;761;BRANDISH WEAPON                                         ;1402 0421 0554 0913 0334               ;29;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);311;HAMMER                                        ;AA;Adult Arrest;761
201609137;05/17/2020 12:00:00 AM;05/16/2020 12:00:00 AM;1015;16;Foothill   ;1698;1;310;BURGLARY                                                ;0344                                   ;44;M;B;221;PUBLIC STORAGE                              ;;;IC;Invest Cont ;310
201613392;09/30/2020 12:00:00 AM;09/30/2020 12:00:00 AM;930;16;Foothill   ;1611;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;1258 0416 0913 0553 1402               ;6;M;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;627
