DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No;Part 1-2;Crm Cd;Crm Cd Desc;Mocodes;Vict Age;Vict Sex;Vict Descent;Premis Cd;Premis Desc;Weapon Used Cd;Weapon Desc;Status;Status Desc;Crm Cd 1
200413246;09/28/2020 12:00:00 AM;09/28/2020 12:00:00 AM;30;4;Hollenbeck ;409;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;0344                                   ;31;M;F;101;STREET                                      ;;;IC;Invest Cont ;331
200411060;07/22/2020 12:00:00 AM;07/22/2020 12:00:00 AM;2210;4;Hollenbeck ;497;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 1300                              ;0;X;X;511;PROJECT/TENEMENT/PUBLIC HOUSING             ;;;IC;Invest Cont ;740
200415554;12/03/2020 12:00:00 AM;11/30/2020 12:00:00 AM;400;4;Hollenbeck ;404;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;0329                                   ;0;M;X;301;GAS STATION                                 ;;;IC;Invest Cont ;745
200406662;03/08/2020 12:00:00 AM;03/06/2020 12:00:00 AM;1800;4;Hollenbeck ;457;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;33;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;440
200406717;03/10/2020 12:00:00 AM;03/09/2020 12:00:00 AM;2200;4;Hollenbeck ;408;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200407998;04/19/2020 12:00:00 AM;04/19/2020 12:00:00 AM;125;4;Hollenbeck ;491;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329                                   ;0;X;X;729;SPECIALTY SCHOOL/OTHER                      ;;;IC;Invest Cont ;740
200406875;03/13/2020 12:00:00 AM;03/13/2020 12:00:00 AM;1330;4;Hollenbeck ;429;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;2000 1813 0444 0408 0416 0913          ;46;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;236
200411135;07/25/2020 12:00:00 AM;07/25/2020 12:00:00 AM;1;4;Hollenbeck ;406;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;0329 0361                              ;56;M;H;501;SINGLE FAMILY DWELLING                      ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;745
200415153;11/23/2020 12:00:00 AM;11/23/2020 12:00:00 AM;100;4;Hollenbeck ;426;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;0906 0400                              ;19;M;H;101;STREET                                      ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;230
200400627;02/21/2020 12:00:00 AM;01/17/2020 12:00:00 AM;1730;4;Hollenbeck ;497;2;649;DOCUMENT FORGERY / STOLEN FELONY                        ;0601 1402 0344 0924                    ;0;M;W;229;CHECK CASHING*                              ;;;IC;Invest Cont ;649
200411816;08/17/2020 12:00:00 AM;07/30/2020 12:00:00 AM;325;4;Hollenbeck ;404;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329                                   ;0;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;740
200406332;02/29/2020 12:00:00 AM;02/27/2020 12:00:00 AM;2100;4;Hollenbeck ;411;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200410246;06/27/2020 12:00:00 AM;06/27/2020 12:00:00 AM;915;4;Hollenbeck ;421;1;210;ROBBERY                                                 ;0334 0344 0355 2004 1822               ;52;F;H;152;UNDERPASS/BRIDGE*                           ;207;OTHER KNIFE                                   ;IC;Invest Cont ;210
200414957;11/17/2020 12:00:00 AM;11/10/2020 12:00:00 AM;1500;4;Hollenbeck ;453;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
200414493;10/31/2020 12:00:00 AM;10/31/2020 12:00:00 AM;2047;4;Hollenbeck ;402;2;900;VIOLATION OF COURT ORDER                                ;2038                                   ;45;F;H;101;STREET                                      ;;;IC;Invest Cont ;900
200406514;03/04/2020 12:00:00 AM;03/04/2020 12:00:00 AM;2245;4;Hollenbeck ;449;2;624;BATTERY - SIMPLE ASSAULT                                ;0400 2002                              ;28;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;624
200404677;01/18/2020 12:00:00 AM;01/18/2020 12:00:00 AM;1215;4;Hollenbeck ;412;2;901;VIOLATION OF RESTRAINING ORDER                          ;0913 2038 0554                         ;35;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AA;Adult Arrest;901
200408689;05/10/2020 12:00:00 AM;04/09/2020 12:00:00 AM;1900;4;Hollenbeck ;427;1;310;BURGLARY                                                ;1606 0344                              ;51;F;O;504;OTHER RESIDENCE                             ;;;IC;Invest Cont ;310
200408111;04/23/2020 12:00:00 AM;04/23/2020 12:00:00 AM;300;4;Hollenbeck ;417;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344                                   ;40;M;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;420
200411934;08/19/2020 12:00:00 AM;08/19/2020 12:00:00 AM;1940;4;Hollenbeck ;491;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;1257 0416 0400                         ;0;M;H;203;OTHER BUSINESS                              ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;627
200408198;04/25/2020 12:00:00 AM;04/25/2020 12:00:00 AM;2150;4;Hollenbeck ;445;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;0329                                   ;54;M;H;108;PARKING LOT                                 ;;;AO;Adult Other ;745
200408874;05/13/2020 12:00:00 AM;05/13/2020 12:00:00 AM;630;4;Hollenbeck ;464;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 1814 0913 0448 0429 0401          ;29;M;B;505;MOTEL                                       ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;626
200415884;12/05/2020 12:00:00 AM;12/05/2020 12:00:00 AM;1900;4;Hollenbeck ;449;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);1259 0503 0522 0913                    ;14;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;812
200406105;02/24/2020 12:00:00 AM;02/11/2020 12:00:00 AM;230;4;Hollenbeck ;479;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;0913 0400 0416 0417 0429               ;27;M;H;101;STREET                                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;230
200410780;07/15/2020 12:00:00 AM;07/14/2020 12:00:00 AM;2245;4;Hollenbeck ;479;1;210;ROBBERY                                                 ;1822 0334 0916 0302 0337 0344          ;32;M;H;101;STREET                                      ;102;HAND GUN                                      ;IC;Invest Cont ;210
200412210;08/27/2020 12:00:00 AM;08/27/2020 12:00:00 AM;1330;4;Hollenbeck ;448;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 1814 0913 1243 0400 0444 0429     ;44;F;H;504;OTHER RESIDENCE                             ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;626
200413970;10/18/2020 12:00:00 AM;10/18/2020 12:00:00 AM;2000;4;Hollenbeck ;459;1;510;VEHICLE - STOLEN                                        ;;0;;;108;PARKING LOT                                 ;;;IC;Invest Cont ;510
200404663;01/18/2020 12:00:00 AM;01/18/2020 12:00:00 AM;1;4;Hollenbeck ;473;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
200405027;01/22/2020 12:00:00 AM;01/21/2020 12:00:00 AM;1000;4;Hollenbeck ;412;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344 0701 1822 1202                    ;82;M;H;504;OTHER RESIDENCE                             ;;;IC;Invest Cont ;341
200408949;05/18/2020 12:00:00 AM;05/17/2020 12:00:00 AM;1800;4;Hollenbeck ;409;2;354;THEFT OF IDENTITY                                       ;;66;M;C;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
200411380;08/01/2020 12:00:00 AM;08/01/2020 12:00:00 AM;545;4;Hollenbeck ;415;2;900;VIOLATION OF COURT ORDER                                ;2038 0913 1814 0329                    ;34;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AO;Adult Other ;900
200413050;09/22/2020 12:00:00 AM;09/22/2020 12:00:00 AM;900;4;Hollenbeck ;478;2;624;BATTERY - SIMPLE ASSAULT                                ;0913 0416                              ;45;F;W;504;OTHER RESIDENCE                             ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
200414348;10/27/2020 12:00:00 AM;10/27/2020 12:00:00 AM;1030;4;Hollenbeck ;437;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344                                   ;45;M;H;121;YARD (RESIDENTIAL/BUSINESS)                 ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;341
200404211;01/06/2020 12:00:00 AM;01/05/2020 12:00:00 AM;2130;4;Hollenbeck ;439;1;330;BURGLARY FROM VEHICLE                                   ;0344 1302 0329                         ;63;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;330
200409340;05/29/2020 12:00:00 AM;05/27/2020 12:00:00 AM;1230;4;Hollenbeck ;439;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
200406042;02/22/2020 12:00:00 AM;02/22/2020 12:00:00 AM;245;4;Hollenbeck ;412;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;0329                                   ;45;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;745
200404380;01/11/2020 12:00:00 AM;01/09/2020 12:00:00 AM;1600;4;Hollenbeck ;489;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200413335;10/01/2020 12:00:00 AM;09/30/2020 12:00:00 AM;2130;4;Hollenbeck ;442;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329                                   ;0;X;X;210;RESTAURANT/FAST FOOD                        ;;;IC;Invest Cont ;740
200404890;01/23/2020 12:00:00 AM;01/23/2020 12:00:00 AM;1200;4;Hollenbeck ;409;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 1814 0913 0444 0448 0429          ;18;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
200409682;06/10/2020 12:00:00 AM;06/10/2020 12:00:00 AM;1900;4;Hollenbeck ;412;1;210;ROBBERY                                                 ;0913 1814 0448 2000                    ;24;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;210
200415988;12/16/2020 12:00:00 AM;12/16/2020 12:00:00 AM;325;4;Hollenbeck ;491;1;510;VEHICLE - STOLEN                                        ;;0;;;118;CONSTRUCTION SITE                           ;;;IC;Invest Cont ;510
200404614;01/16/2020 12:00:00 AM;01/14/2020 12:00:00 AM;1345;4;Hollenbeck ;443;2;624;BATTERY - SIMPLE ASSAULT                                ;0400 0416 0913 1210 1815               ;56;M;W;753;DETENTION/JAIL FACILITY                     ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);JO;Juv Other   ;624
200411814;08/17/2020 12:00:00 AM;08/16/2020 12:00:00 AM;1100;4;Hollenbeck ;457;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200414485;10/30/2020 12:00:00 AM;10/29/2020 12:00:00 AM;1200;4;Hollenbeck ;459;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344                                   ;26;M;H;101;STREET                                      ;;;IC;Invest Cont ;420
200405322;02/03/2020 12:00:00 AM;02/03/2020 12:00:00 AM;1830;4;Hollenbeck ;439;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0913 0444 1241 1821               ;46;M;W;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;626
200408279;04/28/2020 12:00:00 AM;04/27/2020 12:00:00 AM;2020;4;Hollenbeck ;455;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0913 2000 1814 0400 0416               ;24;M;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
200404944;01/24/2020 12:00:00 AM;01/24/2020 12:00:00 AM;220;4;Hollenbeck ;453;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0913 1814 0416                    ;37;F;H;101;STREET                                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
200410792;07/15/2020 12:00:00 AM;07/14/2020 12:00:00 AM;2355;4;Hollenbeck ;449;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200400937;07/24/2020 12:00:00 AM;07/24/2020 12:00:00 AM;145;4;Hollenbeck ;478;1;310;BURGLARY                                                ;0329 1402 1601                         ;53;M;H;504;OTHER RESIDENCE                             ;;;IC;Invest Cont ;310
200413292;09/29/2020 12:00:00 AM;09/29/2020 12:00:00 AM;630;4;Hollenbeck ;412;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200414711;11/08/2020 12:00:00 AM;11/08/2020 12:00:00 AM;130;4;Hollenbeck ;467;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200411232;07/27/2020 12:00:00 AM;07/27/2020 12:00:00 AM;550;4;Hollenbeck ;479;2;624;BATTERY - SIMPLE ASSAULT                                ;0416 0444 0913                         ;0;F;X;108;PARKING LOT                                 ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
200409087;05/21/2020 12:00:00 AM;05/21/2020 12:00:00 AM;1145;4;Hollenbeck ;411;1;520;VEHICLE - ATTEMPT STOLEN                                ;0329 1302 0344                         ;53;M;H;101;STREET                                      ;;;IC;Invest Cont ;520
200416216;12/23/2020 12:00:00 AM;12/22/2020 12:00:00 AM;1800;4;Hollenbeck ;412;1;330;BURGLARY FROM VEHICLE                                   ;1302 1307                              ;40;F;B;101;STREET                                      ;;;IC;Invest Cont ;330
200414414;10/29/2020 12:00:00 AM;10/20/2020 12:00:00 AM;1246;4;Hollenbeck ;423;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;46;F;H;119;PORCH, RESIDENTIAL                          ;;;IC;Invest Cont ;440
200411078;07/23/2020 12:00:00 AM;07/23/2020 12:00:00 AM;445;4;Hollenbeck ;478;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200413407;10/02/2020 12:00:00 AM;10/02/2020 12:00:00 AM;1915;4;Hollenbeck ;466;1;330;BURGLARY FROM VEHICLE                                   ;1300 1302 2004 1307                    ;39;M;H;101;STREET                                      ;;;IC;Invest Cont ;330
200414908;11/15/2020 12:00:00 AM;11/13/2020 12:00:00 AM;1800;4;Hollenbeck ;473;1;330;BURGLARY FROM VEHICLE                                   ;0344 1302 0329                         ;58;F;B;101;STREET                                      ;;;IC;Invest Cont ;330
200410582;07/07/2020 12:00:00 AM;07/06/2020 12:00:00 AM;1625;4;Hollenbeck ;478;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;29;F;H;119;PORCH, RESIDENTIAL                          ;;;IC;Invest Cont ;440
200407886;04/16/2020 12:00:00 AM;03/31/2020 12:00:00 AM;1405;4;Hollenbeck ;459;2;940;EXTORTION                                               ;1915                                   ;24;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;940
200407034;03/17/2020 12:00:00 AM;03/15/2020 12:00:00 AM;2300;4;Hollenbeck ;457;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;0329                                   ;70;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;745
200416129;12/21/2020 12:00:00 AM;12/18/2020 12:00:00 AM;1600;4;Hollenbeck ;471;1;510;VEHICLE - STOLEN                                        ;;0;;;108;PARKING LOT                                 ;;;IC;Invest Cont ;510
200404863;01/22/2020 12:00:00 AM;01/22/2020 12:00:00 AM;1820;4;Hollenbeck ;457;2;946;OTHER MISCELLANEOUS CRIME                               ;0603 1202                              ;79;F;H;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;946
200409462;06/03/2020 12:00:00 AM;06/02/2020 12:00:00 AM;1530;4;Hollenbeck ;427;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
200413673;10/10/2020 12:00:00 AM;10/10/2020 12:00:00 AM;1615;4;Hollenbeck ;455;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 1300 1307                         ;26;F;H;123;PARKING UNDERGROUND/BUILDING                ;;;IC;Invest Cont ;740
200412410;09/03/2020 12:00:00 AM;09/03/2020 12:00:00 AM;500;4;Hollenbeck ;464;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;0329 1202 1300                         ;64;M;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;745
200405825;02/17/2020 12:00:00 AM;02/17/2020 12:00:00 AM;200;4;Hollenbeck ;473;1;310;BURGLARY                                                ;0344 1602                              ;0;X;X;210;RESTAURANT/FAST FOOD                        ;;;IC;Invest Cont ;310
200400501;01/01/2020 12:00:00 AM;01/01/2020 12:00:00 AM;200;4;Hollenbeck ;442;1;121;RAPE, FORCIBLE                                          ;0500 0360 0527 0913 1402               ;23;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;121
200412940;09/19/2020 12:00:00 AM;09/19/2020 12:00:00 AM;1015;4;Hollenbeck ;466;2;624;BATTERY - SIMPLE ASSAULT                                ;0913 0416 0429                         ;41;M;H;101;STREET                                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
200415449;12/01/2020 12:00:00 AM;11/28/2020 12:00:00 AM;1900;4;Hollenbeck ;406;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200407260;03/25/2020 12:00:00 AM;03/24/2020 12:00:00 AM;1700;4;Hollenbeck ;461;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200410882;07/17/2020 12:00:00 AM;07/17/2020 12:00:00 AM;700;4;Hollenbeck ;413;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;31;M;W;101;STREET                                      ;;;IC;Invest Cont ;440
200404623;01/17/2020 12:00:00 AM;01/16/2020 12:00:00 AM;2230;4;Hollenbeck ;478;2;901;VIOLATION OF RESTRAINING ORDER                          ;2038                                   ;38;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;901
200414151;10/22/2020 12:00:00 AM;10/22/2020 12:00:00 AM;1140;4;Hollenbeck ;464;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;2000 0913 1814 1243 0400 0334          ;23;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;236
200412669;09/12/2020 12:00:00 AM;09/11/2020 12:00:00 AM;1700;4;Hollenbeck ;439;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
200414995;11/18/2020 12:00:00 AM;11/17/2020 12:00:00 AM;1750;4;Hollenbeck ;487;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200414612;11/04/2020 12:00:00 AM;11/04/2020 12:00:00 AM;1945;4;Hollenbeck ;437;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 1814 0400 0913                    ;31;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
200405764;02/14/2020 12:00:00 AM;01/15/2020 12:00:00 AM;200;4;Hollenbeck ;437;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;0344                                   ;0;X;X;108;PARKING LOT                                 ;;;IC;Invest Cont ;331
200408654;05/08/2020 12:00:00 AM;05/08/2020 12:00:00 AM;2145;4;Hollenbeck ;441;2;850;INDECENT EXPOSURE                                       ;0529                                   ;29;M;H;101;STREET                                      ;;;IC;Invest Cont ;850
200407389;03/30/2020 12:00:00 AM;03/30/2020 12:00:00 AM;30;4;Hollenbeck ;487;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200404741;01/20/2020 12:00:00 AM;01/19/2020 12:00:00 AM;1900;4;Hollenbeck ;468;1;330;BURGLARY FROM VEHICLE                                   ;1300 1302 0344                         ;25;M;H;101;STREET                                      ;;;IC;Invest Cont ;330
200408941;05/17/2020 12:00:00 AM;05/16/2020 12:00:00 AM;1800;4;Hollenbeck ;429;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;1814 2000 0913 0400 1243 0416          ;37;F;H;504;OTHER RESIDENCE                             ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
200411867;08/18/2020 12:00:00 AM;08/18/2020 12:00:00 AM;600;4;Hollenbeck ;497;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;0337 1906 1912                         ;29;M;H;504;OTHER RESIDENCE                             ;;;IC;Invest Cont ;956
200416340;12/27/2020 12:00:00 AM;12/27/2020 12:00:00 AM;316;4;Hollenbeck ;412;1;441;THEFT PLAIN - ATTEMPT                                   ;;0;X;X;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;441
200400728;04/11/2020 12:00:00 AM;04/09/2020 12:00:00 AM;2000;4;Hollenbeck ;404;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 1813 0444                         ;44;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
200407878;04/16/2020 12:00:00 AM;04/16/2020 12:00:00 AM;1152;4;Hollenbeck ;499;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200400922;07/19/2020 12:00:00 AM;07/18/2020 12:00:00 AM;2035;4;Hollenbeck ;417;2;902;VIOLATION OF TEMPORARY RESTRAINING ORDER                ;1402 2038 0913 0554                    ;42;F;H;504;OTHER RESIDENCE                             ;;;IC;Invest Cont ;902
200415405;11/30/2020 12:00:00 AM;11/28/2020 12:00:00 AM;1200;4;Hollenbeck ;407;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200413025;09/22/2020 12:00:00 AM;09/21/2020 12:00:00 AM;2100;4;Hollenbeck ;406;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200413654;10/10/2020 12:00:00 AM;10/10/2020 12:00:00 AM;500;4;Hollenbeck ;451;1;210;ROBBERY                                                 ;0344 1300 1309                         ;25;F;H;101;STREET                                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;210
200409802;06/15/2020 12:00:00 AM;06/14/2020 12:00:00 AM;2000;4;Hollenbeck ;464;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200401204;11/21/2020 12:00:00 AM;11/21/2020 12:00:00 AM;1530;4;Hollenbeck ;465;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;0302 1402 1822 1300                    ;0;M;X;101;STREET                                      ;102;HAND GUN                                      ;AO;Adult Other ;230
200405954;02/20/2020 12:00:00 AM;02/20/2020 12:00:00 AM;45;4;Hollenbeck ;499;1;648;ARSON                                                   ;1822                                   ;0;X;X;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;648
200413122;09/25/2020 12:00:00 AM;09/22/2020 12:00:00 AM;12;4;Hollenbeck ;459;1;210;ROBBERY                                                 ;1822 0334 0344 0400                    ;40;M;H;101;STREET                                      ;200;KNIFE WITH BLADE 6INCHES OR LESS              ;IC;Invest Cont ;210
200416179;12/22/2020 12:00:00 AM;12/21/2020 12:00:00 AM;2300;4;Hollenbeck ;402;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200414827;11/13/2020 12:00:00 AM;11/13/2020 12:00:00 AM;520;4;Hollenbeck ;457;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
210404025;01/01/2021 12:00:00 AM;12/30/2020 12:00:00 AM;1830;4;Hollenbeck ;429;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;43;F;H;504;OTHER RESIDENCE                             ;;;IC;Invest Cont ;440
200409309;05/28/2020 12:00:00 AM;05/07/2020 12:00:00 AM;2300;4;Hollenbeck ;448;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
200411601;08/09/2020 12:00:00 AM;08/09/2020 12:00:00 AM;1325;4;Hollenbeck ;438;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0342 0344 1309 0913                    ;53;M;H;104;DRIVEWAY                                    ;;;IC;Invest Cont ;440
200405526;02/08/2020 12:00:00 AM;02/08/2020 12:00:00 AM;1430;4;Hollenbeck ;424;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0913 1821 1241 0416 0444          ;27;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
200405647;02/12/2020 12:00:00 AM;02/12/2020 12:00:00 AM;1910;4;Hollenbeck ;457;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;1402 0447 0554 0913                    ;16;F;H;501;SINGLE FAMILY DWELLING                      ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;AA;Adult Arrest;230
200407161;03/21/2020 12:00:00 AM;03/21/2020 12:00:00 AM;2100;4;Hollenbeck ;463;1;251;SHOTS FIRED AT INHABITED DWELLING                       ;1407 1100 0906 1822                    ;64;F;H;501;SINGLE FAMILY DWELLING                      ;106;UNKNOWN FIREARM                               ;IC;Invest Cont ;251
