DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME
200904608;01/14/2020 12:00:00 AM;01/09/2020 12:00:00 AM;200;9;Van Nuys   
200914675;09/14/2020 12:00:00 AM;09/11/2020 12:00:00 AM;2350;9;Van Nuys   
200913463;08/13/2020 12:00:00 AM;08/13/2020 12:00:00 AM;100;9;Van Nuys   
200918596;12/19/2020 12:00:00 AM;12/18/2020 12:00:00 AM;2045;9;Van Nuys   
200908070;04/01/2020 12:00:00 AM;03/30/2020 12:00:00 AM;2300;9;Van Nuys   
200917575;11/22/2020 12:00:00 AM;11/22/2020 12:00:00 AM;1700;9;Van Nuys   
200919035;12/31/2020 12:00:00 AM;12/31/2020 12:00:00 AM;1600;9;Van Nuys   
210904981;01/27/2021 12:00:00 AM;11/26/2020 12:00:00 AM;1315;9;Van Nuys   
200915083;09/24/2020 12:00:00 AM;09/22/2020 12:00:00 AM;1655;9;Van Nuys   
200916636;10/30/2020 12:00:00 AM;10/30/2020 12:00:00 AM;1400;9;Van Nuys   
200908514;04/16/2020 12:00:00 AM;04/14/2020 12:00:00 AM;2200;9;Van Nuys   
200905357;01/31/2020 12:00:00 AM;01/29/2020 12:00:00 AM;1030;9;Van Nuys   
200911804;07/01/2020 12:00:00 AM;03/19/2020 12:00:00 AM;1200;9;Van Nuys   
200917525;11/21/2020 12:00:00 AM;11/20/2020 12:00:00 AM;2045;9;Van Nuys   
200908866;04/24/2020 12:00:00 AM;04/23/2020 12:00:00 AM;1730;9;Van Nuys   
200908017;03/31/2020 12:00:00 AM;03/29/2020 12:00:00 AM;2300;9;Van Nuys   
200917591;11/23/2020 12:00:00 AM;11/13/2020 12:00:00 AM;1750;9;Van Nuys   
200910408;06/02/2020 12:00:00 AM;05/09/2020 12:00:00 AM;1200;9;Van Nuys   
200911149;06/17/2020 12:00:00 AM;06/17/2020 12:00:00 AM;245;9;Van Nuys   
200915004;09/22/2020 12:00:00 AM;09/08/2020 12:00:00 AM;800;9;Van Nuys   
200909840;05/18/2020 12:00:00 AM;05/16/2020 12:00:00 AM;1700;9;Van Nuys   
200910799;06/09/2020 12:00:00 AM;06/07/2020 12:00:00 AM;1800;9;Van Nuys   
200910102;05/25/2020 12:00:00 AM;05/25/2020 12:00:00 AM;10;9;Van Nuys   
200911285;06/19/2020 12:00:00 AM;06/16/2020 12:00:00 AM;1600;9;Van Nuys   
200914917;09/20/2020 12:00:00 AM;09/18/2020 12:00:00 AM;1800;9;Van Nuys   
200914248;09/01/2020 12:00:00 AM;09/01/2020 12:00:00 AM;808;9;Van Nuys   
200909596;05/12/2020 12:00:00 AM;05/09/2020 12:00:00 AM;1000;9;Van Nuys   
200915893;10/14/2020 12:00:00 AM;08/02/2020 12:00:00 AM;1200;9;Van Nuys   
200905732;02/08/2020 12:00:00 AM;02/02/2020 12:00:00 AM;200;9;Van Nuys   
200909923;05/16/2020 12:00:00 AM;05/16/2020 12:00:00 AM;1200;9;Van Nuys   
200910197;05/27/2020 12:00:00 AM;05/24/2020 12:00:00 AM;1535;9;Van Nuys   
200917010;11/09/2020 12:00:00 AM;11/08/2020 12:00:00 AM;2200;9;Van Nuys   
200908527;04/16/2020 12:00:00 AM;04/03/2020 12:00:00 AM;1400;9;Van Nuys   
200918322;12/11/2020 12:00:00 AM;12/10/2020 12:00:00 AM;545;9;Van Nuys   
200916135;10/19/2020 12:00:00 AM;10/18/2020 12:00:00 AM;2100;9;Van Nuys   
200918190;12/07/2020 12:00:00 AM;10/06/2020 12:00:00 AM;2100;9;Van Nuys   
200906480;02/25/2020 12:00:00 AM;02/24/2020 12:00:00 AM;1630;9;Van Nuys   
200911807;07/01/2020 12:00:00 AM;06/30/2020 12:00:00 AM;1700;9;Van Nuys   
200916502;10/27/2020 12:00:00 AM;10/27/2020 12:00:00 AM;740;9;Van Nuys   
200918230;12/08/2020 12:00:00 AM;11/07/2020 12:00:00 AM;915;9;Van Nuys   
200900961;01/06/2021 12:00:00 AM;11/24/2020 12:00:00 AM;1518;9;Van Nuys   
200907028;03/07/2020 12:00:00 AM;03/05/2020 12:00:00 AM;1745;9;Van Nuys   
200906575;02/26/2020 12:00:00 AM;02/26/2020 12:00:00 AM;900;9;Van Nuys   
200908145;04/04/2020 12:00:00 AM;03/31/2020 12:00:00 AM;1530;9;Van Nuys   
200916539;10/27/2020 12:00:00 AM;10/27/2020 12:00:00 AM;1420;9;Van Nuys   
200915982;10/16/2020 12:00:00 AM;10/16/2020 12:00:00 AM;600;9;Van Nuys   
200914718;09/15/2020 12:00:00 AM;09/12/2020 12:00:00 AM;2120;9;Van Nuys   
200915319;09/30/2020 12:00:00 AM;09/30/2020 12:00:00 AM;1345;9;Van Nuys   
200912415;07/16/2020 12:00:00 AM;07/13/2020 12:00:00 AM;830;9;Van Nuys   
200911411;06/22/2020 12:00:00 AM;06/22/2020 12:00:00 AM;1200;9;Van Nuys   
200917776;11/28/2020 12:00:00 AM;11/18/2020 12:00:00 AM;1415;9;Van Nuys   
200906819;03/02/2020 12:00:00 AM;02/10/2020 12:00:00 AM;1605;9;Van Nuys   
200913133;08/05/2020 12:00:00 AM;08/03/2020 12:00:00 AM;2328;9;Van Nuys   
200904033;01/01/2020 12:00:00 AM;01/01/2020 12:00:00 AM;15;9;Van Nuys   
200916732;11/02/2020 12:00:00 AM;11/01/2020 12:00:00 AM;2300;9;Van Nuys   
200916245;10/21/2020 12:00:00 AM;10/21/2020 12:00:00 AM;1320;9;Van Nuys   
200913313;08/09/2020 12:00:00 AM;08/09/2020 12:00:00 AM;1330;9;Van Nuys   
200908818;04/23/2020 12:00:00 AM;04/13/2020 12:00:00 AM;1200;9;Van Nuys   
200917510;11/21/2020 12:00:00 AM;11/17/2020 12:00:00 AM;645;9;Van Nuys   
200908188;04/05/2020 12:00:00 AM;04/05/2020 12:00:00 AM;930;9;Van Nuys   
200909121;04/27/2020 12:00:00 AM;04/27/2020 12:00:00 AM;1500;9;Van Nuys   
200904351;01/08/2020 12:00:00 AM;01/07/2020 12:00:00 AM;1700;9;Van Nuys   
200910261;05/28/2020 12:00:00 AM;05/26/2020 12:00:00 AM;700;9;Van Nuys   
200906598;02/27/2020 12:00:00 AM;02/26/2020 12:00:00 AM;2125;9;Van Nuys   
200904078;01/02/2020 12:00:00 AM;01/02/2020 12:00:00 AM;900;9;Van Nuys   
200911451;06/23/2020 12:00:00 AM;01/01/2020 12:00:00 AM;1800;9;Van Nuys   
200913732;08/19/2020 12:00:00 AM;08/19/2020 12:00:00 AM;1815;9;Van Nuys   
200917314;11/16/2020 12:00:00 AM;11/14/2020 12:00:00 AM;1600;9;Van Nuys   
200917481;11/20/2020 12:00:00 AM;11/20/2020 12:00:00 AM;130;9;Van Nuys   
200913163;08/06/2020 12:00:00 AM;08/05/2020 12:00:00 AM;2030;9;Van Nuys   
200908505;04/16/2020 12:00:00 AM;04/15/2020 12:00:00 AM;700;9;Van Nuys   
200907823;04/10/2020 12:00:00 AM;03/08/2020 12:00:00 AM;1730;9;Van Nuys   
200909787;05/17/2020 12:00:00 AM;05/16/2020 12:00:00 AM;2225;9;Van Nuys   
200910836;06/09/2020 12:00:00 AM;06/08/2020 12:00:00 AM;1900;9;Van Nuys   
200900812;09/11/2020 12:00:00 AM;09/10/2020 12:00:00 AM;1555;9;Van Nuys   
200915961;10/15/2020 12:00:00 AM;10/07/2020 12:00:00 AM;1358;9;Van Nuys   
200916045;10/17/2020 12:00:00 AM;10/11/2020 12:00:00 AM;5;9;Van Nuys   
200910178;05/26/2020 12:00:00 AM;05/26/2020 12:00:00 AM;1900;9;Van Nuys   
200907589;03/18/2020 12:00:00 AM;03/18/2020 12:00:00 AM;1515;9;Van Nuys   
200915670;10/08/2020 12:00:00 AM;10/07/2020 12:00:00 AM;2000;9;Van Nuys   
210904656;01/19/2021 12:00:00 AM;03/23/2020 12:00:00 AM;1;9;Van Nuys   
200917342;11/17/2020 12:00:00 AM;11/16/2020 12:00:00 AM;1800;9;Van Nuys   
200915900;10/14/2020 12:00:00 AM;10/12/2020 12:00:00 AM;1500;9;Van Nuys   
200913794;08/21/2020 12:00:00 AM;08/20/2020 12:00:00 AM;2350;9;Van Nuys   
210904915;01/14/2021 12:00:00 AM;09/06/2020 12:00:00 AM;835;9;Van Nuys   
200913929;08/24/2020 12:00:00 AM;08/24/2020 12:00:00 AM;1457;9;Van Nuys   
200906815;03/02/2020 12:00:00 AM;01/26/2020 12:00:00 AM;900;9;Van Nuys   
200918800;12/23/2020 12:00:00 AM;12/23/2020 12:00:00 AM;1930;9;Van Nuys   
200905738;02/08/2020 12:00:00 AM;02/08/2020 12:00:00 AM;900;9;Van Nuys   
200915327;10/01/2020 12:00:00 AM;09/30/2020 12:00:00 AM;1730;9;Van Nuys   
200912725;07/24/2020 12:00:00 AM;07/22/2020 12:00:00 AM;1500;9;Van Nuys   
200913528;08/15/2020 12:00:00 AM;08/15/2020 12:00:00 AM;210;9;Van Nuys   
200912687;07/23/2020 12:00:00 AM;07/18/2020 12:00:00 AM;2200;9;Van Nuys   
200915718;10/09/2020 12:00:00 AM;10/01/2020 12:00:00 AM;25;9;Van Nuys   
200911726;06/29/2020 12:00:00 AM;06/28/2020 12:00:00 AM;1540;9;Van Nuys   
200907986;03/30/2020 12:00:00 AM;03/30/2020 12:00:00 AM;1340;9;Van Nuys   
200918668;12/21/2020 12:00:00 AM;12/20/2020 12:00:00 AM;2100;9;Van Nuys   
200909164;05/01/2020 12:00:00 AM;04/30/2020 12:00:00 AM;2050;9;Van Nuys   
200918403;12/13/2020 12:00:00 AM;12/07/2020 12:00:00 AM;1433;9;Van Nuys   
200906842;03/03/2020 12:00:00 AM;02/17/2020 12:00:00 AM;1200;9;Van Nuys   
200917149;11/13/2020 12:00:00 AM;11/08/2020 12:00:00 AM;620;9;Van Nuys   
200906144;02/18/2020 12:00:00 AM;02/18/2020 12:00:00 AM;25;9;Van Nuys   
200913105;08/04/2020 12:00:00 AM;08/04/2020 12:00:00 AM;1240;9;Van Nuys   
200908097;04/02/2020 12:00:00 AM;04/02/2020 12:00:00 AM;930;9;Van Nuys   
200917549;11/22/2020 12:00:00 AM;11/21/2020 12:00:00 AM;1330;9;Van Nuys   
200905964;02/13/2020 12:00:00 AM;01/29/2020 12:00:00 AM;1800;9;Van Nuys   
200910909;06/11/2020 12:00:00 AM;06/10/2020 12:00:00 AM;2300;9;Van Nuys   
200912125;07/08/2020 12:00:00 AM;07/08/2020 12:00:00 AM;2155;9;Van Nuys   
200917864;11/30/2020 12:00:00 AM;11/24/2020 12:00:00 AM;1300;9;Van Nuys   
200915939;10/15/2020 12:00:00 AM;09/01/2020 12:00:00 AM;1215;9;Van Nuys   
200907795;03/24/2020 12:00:00 AM;03/24/2020 12:00:00 AM;1350;9;Van Nuys   
200914910;09/19/2020 12:00:00 AM;09/19/2020 12:00:00 AM;1210;9;Van Nuys   
200909012;04/26/2020 12:00:00 AM;04/23/2020 12:00:00 AM;2000;9;Van Nuys   
200904719;01/17/2020 12:00:00 AM;01/16/2020 12:00:00 AM;2300;9;Van Nuys   
200914178;08/31/2020 12:00:00 AM;08/30/2020 12:00:00 AM;2140;9;Van Nuys   
200905281;01/30/2020 12:00:00 AM;01/29/2020 12:00:00 AM;2100;9;Van Nuys   
200910520;06/04/2020 12:00:00 AM;06/03/2020 12:00:00 AM;2340;9;Van Nuys   
200912806;07/27/2020 12:00:00 AM;07/27/2020 12:00:00 AM;745;9;Van Nuys   
200914476;09/08/2020 12:00:00 AM;09/05/2020 12:00:00 AM;1200;9;Van Nuys   
200913744;08/19/2020 12:00:00 AM;08/18/2020 12:00:00 AM;1630;9;Van Nuys   
200908869;04/24/2020 12:00:00 AM;04/23/2020 12:00:00 AM;1900;9;Van Nuys   
200917193;11/13/2020 12:00:00 AM;11/13/2020 12:00:00 AM;1018;9;Van Nuys   
200911828;07/01/2020 12:00:00 AM;07/01/2020 12:00:00 AM;358;9;Van Nuys   
210905047;01/29/2021 12:00:00 AM;11/16/2020 12:00:00 AM;1620;9;Van Nuys   
200908381;04/12/2020 12:00:00 AM;04/12/2020 12:00:00 AM;1630;9;Van Nuys   
200906658;02/28/2020 12:00:00 AM;02/27/2020 12:00:00 AM;2340;9;Van Nuys   
200907522;03/17/2020 12:00:00 AM;03/16/2020 12:00:00 AM;1730;9;Van Nuys   
200913232;08/07/2020 12:00:00 AM;08/06/2020 12:00:00 AM;2030;9;Van Nuys   
200904530;01/13/2020 12:00:00 AM;01/10/2020 12:00:00 AM;1700;9;Van Nuys   
200911359;06/20/2020 12:00:00 AM;06/20/2020 12:00:00 AM;2320;9;Van Nuys   
200907975;03/30/2020 12:00:00 AM;03/30/2020 12:00:00 AM;630;9;Van Nuys   
200911895;07/03/2020 12:00:00 AM;07/01/2020 12:00:00 AM;1640;9;Van Nuys   
200913995;08/26/2020 12:00:00 AM;03/12/2020 12:00:00 AM;1600;9;Van Nuys   
200907863;03/26/2020 12:00:00 AM;03/23/2020 12:00:00 AM;1330;9;Van Nuys   
200912605;07/21/2020 12:00:00 AM;07/19/2020 12:00:00 AM;2100;9;Van Nuys   
200911670;06/28/2020 12:00:00 AM;06/27/2020 12:00:00 AM;2025;9;Van Nuys   
200913401;08/10/2020 12:00:00 AM;08/09/2020 12:00:00 AM;1420;9;Van Nuys   
200906244;02/20/2020 12:00:00 AM;02/19/2020 12:00:00 AM;2040;9;Van Nuys   
210907492;03/30/2021 12:00:00 AM;07/01/2020 12:00:00 AM;1200;9;Van Nuys   
200913311;08/09/2020 12:00:00 AM;08/09/2020 12:00:00 AM;1240;9;Van Nuys   
200909225;05/02/2020 12:00:00 AM;04/21/2020 12:00:00 AM;2020;9;Van Nuys   
200910419;06/02/2020 12:00:00 AM;06/01/2020 12:00:00 AM;1600;9;Van Nuys   
200918565;12/18/2020 12:00:00 AM;12/18/2020 12:00:00 AM;400;9;Van Nuys   
200904567;01/14/2020 12:00:00 AM;01/09/2020 12:00:00 AM;1830;9;Van Nuys   
200917644;11/24/2020 12:00:00 AM;11/24/2020 12:00:00 AM;200;9;Van Nuys   
200916995;11/09/2020 12:00:00 AM;11/08/2020 12:00:00 AM;1930;9;Van Nuys   
200917168;11/13/2020 12:00:00 AM;11/13/2020 12:00:00 AM;515;9;Van Nuys   
200913322;08/09/2020 12:00:00 AM;07/09/2020 12:00:00 AM;800;9;Van Nuys   
200908825;04/23/2020 12:00:00 AM;04/23/2020 12:00:00 AM;1200;9;Van Nuys   
200914013;08/26/2020 12:00:00 AM;08/10/2020 12:00:00 AM;100;9;Van Nuys   
200909205;05/01/2020 12:00:00 AM;04/30/2020 12:00:00 AM;1620;9;Van Nuys   
200910801;06/09/2020 12:00:00 AM;06/09/2020 12:00:00 AM;200;9;Van Nuys   
200904808;01/19/2020 12:00:00 AM;01/12/2020 12:00:00 AM;2100;9;Van Nuys   
200904129;01/04/2020 12:00:00 AM;01/04/2020 12:00:00 AM;15;9;Van Nuys   
210908290;04/17/2021 12:00:00 AM;12/03/2020 12:00:00 AM;1535;9;Van Nuys   
200914212;09/01/2020 12:00:00 AM;08/31/2020 12:00:00 AM;1600;9;Van Nuys   
200913751;08/20/2020 12:00:00 AM;08/20/2020 12:00:00 AM;130;9;Van Nuys   
200908150;04/04/2020 12:00:00 AM;04/03/2020 12:00:00 AM;2100;9;Van Nuys   
200912601;07/21/2020 12:00:00 AM;07/21/2020 12:00:00 AM;630;9;Van Nuys   
200905688;02/07/2020 12:00:00 AM;02/07/2020 12:00:00 AM;900;9;Van Nuys   
200905901;02/12/2020 12:00:00 AM;02/11/2020 12:00:00 AM;2030;9;Van Nuys   
200917316;11/16/2020 12:00:00 AM;11/07/2020 12:00:00 AM;2200;9;Van Nuys   
200908106;04/02/2020 12:00:00 AM;04/02/2020 12:00:00 AM;1630;9;Van Nuys   
200905367;02/01/2020 12:00:00 AM;01/31/2020 12:00:00 AM;2000;9;Van Nuys   
200916192;10/20/2020 12:00:00 AM;10/20/2020 12:00:00 AM;800;9;Van Nuys   
200913902;08/24/2020 12:00:00 AM;08/22/2020 12:00:00 AM;1845;9;Van Nuys   
200907408;03/13/2020 12:00:00 AM;02/25/2020 12:00:00 AM;2200;9;Van Nuys   
200905382;01/31/2020 12:00:00 AM;01/31/2020 12:00:00 AM;1115;9;Van Nuys   
200906109;02/17/2020 12:00:00 AM;02/15/2020 12:00:00 AM;2030;9;Van Nuys   
200917675;11/25/2020 12:00:00 AM;11/17/2020 12:00:00 AM;1700;9;Van Nuys   
200915573;10/06/2020 12:00:00 AM;10/04/2020 12:00:00 AM;2015;9;Van Nuys   
200918799;12/24/2020 12:00:00 AM;12/24/2020 12:00:00 AM;30;9;Van Nuys   
200904278;01/07/2020 12:00:00 AM;01/04/2020 12:00:00 AM;2245;9;Van Nuys   
200907571;03/18/2020 12:00:00 AM;03/18/2020 12:00:00 AM;120;9;Van Nuys   
200909514;05/10/2020 12:00:00 AM;05/09/2020 12:00:00 AM;1200;9;Van Nuys   
200913376;08/10/2020 12:00:00 AM;08/10/2020 12:00:00 AM;2045;9;Van Nuys   
200914668;09/14/2020 12:00:00 AM;09/13/2020 12:00:00 AM;2315;9;Van Nuys   
200915536;10/05/2020 12:00:00 AM;10/01/2020 12:00:00 AM;900;9;Van Nuys   
200915195;09/27/2020 12:00:00 AM;09/21/2020 12:00:00 AM;1727;9;Van Nuys   
200904934;01/23/2020 12:00:00 AM;01/20/2020 12:00:00 AM;715;9;Van Nuys   
200908746;04/22/2020 12:00:00 AM;04/18/2020 12:00:00 AM;1745;9;Van Nuys   
200913174;08/06/2020 12:00:00 AM;07/29/2020 12:00:00 AM;1700;9;Van Nuys   
200913630;08/17/2020 12:00:00 AM;08/15/2020 12:00:00 AM;1930;9;Van Nuys   
200910417;06/01/2020 12:00:00 AM;06/01/2020 12:00:00 AM;1520;9;Van Nuys   
200911291;06/19/2020 12:00:00 AM;06/18/2020 12:00:00 AM;1230;9;Van Nuys   
200905605;02/06/2020 12:00:00 AM;02/05/2020 12:00:00 AM;1900;9;Van Nuys   
200906802;03/02/2020 12:00:00 AM;03/01/2020 12:00:00 AM;2100;9;Van Nuys   
200918929;12/29/2020 12:00:00 AM;12/29/2020 12:00:00 AM;200;9;Van Nuys   
200916400;10/24/2020 12:00:00 AM;10/23/2020 12:00:00 AM;1230;9;Van Nuys   
200911510;06/24/2020 12:00:00 AM;06/21/2020 12:00:00 AM;1400;9;Van Nuys   
200910642;06/05/2020 12:00:00 AM;05/06/2020 12:00:00 AM;1;9;Van Nuys   
200918854;12/26/2020 12:00:00 AM;12/25/2020 12:00:00 AM;1130;9;Van Nuys   
200909449;05/08/2020 12:00:00 AM;05/07/2020 12:00:00 AM;2100;9;Van Nuys   
200909905;05/19/2020 12:00:00 AM;03/08/2020 12:00:00 AM;1700;9;Van Nuys   
200916770;11/03/2020 12:00:00 AM;11/03/2020 12:00:00 AM;715;9;Van Nuys   
200908102;04/02/2020 12:00:00 AM;04/02/2020 12:00:00 AM;1545;9;Van Nuys   
200904936;01/23/2020 12:00:00 AM;01/22/2020 12:00:00 AM;850;9;Van Nuys   
200907123;03/09/2020 12:00:00 AM;03/06/2020 12:00:00 AM;2300;9;Van Nuys   
200910636;06/05/2020 12:00:00 AM;06/04/2020 12:00:00 AM;2035;9;Van Nuys   
200917665;11/25/2020 12:00:00 AM;11/20/2020 12:00:00 AM;800;9;Van Nuys   
200908049;04/01/2020 12:00:00 AM;03/18/2020 12:00:00 AM;1200;9;Van Nuys   
200911678;06/28/2020 12:00:00 AM;06/27/2020 12:00:00 AM;1630;9;Van Nuys   
200904824;01/20/2020 12:00:00 AM;01/20/2020 12:00:00 AM;5;9;Van Nuys   
200907438;03/14/2020 12:00:00 AM;03/14/2020 12:00:00 AM;100;9;Van Nuys   
200914069;08/28/2020 12:00:00 AM;08/27/2020 12:00:00 AM;1800;9;Van Nuys   
200912613;07/21/2020 12:00:00 AM;07/21/2020 12:00:00 AM;1112;9;Van Nuys   
200914795;09/17/2020 12:00:00 AM;09/16/2020 12:00:00 AM;1525;9;Van Nuys   
200908923;04/26/2020 12:00:00 AM;04/25/2020 12:00:00 AM;1930;9;Van Nuys   
200916204;10/19/2020 12:00:00 AM;10/19/2020 12:00:00 AM;1615;9;Van Nuys   
200917483;11/20/2020 12:00:00 AM;11/14/2020 12:00:00 AM;1401;9;Van Nuys   
200916788;11/03/2020 12:00:00 AM;11/01/2020 12:00:00 AM;2020;9;Van Nuys   
200914563;09/11/2020 12:00:00 AM;09/10/2020 12:00:00 AM;1530;9;Van Nuys   
200915318;09/30/2020 12:00:00 AM;09/30/2020 12:00:00 AM;1605;9;Van Nuys   
200916138;10/19/2020 12:00:00 AM;10/18/2020 12:00:00 AM;2200;9;Van Nuys   
200910675;06/05/2020 12:00:00 AM;06/05/2020 12:00:00 AM;1000;9;Van Nuys   
210906199;02/25/2021 12:00:00 AM;12/20/2020 12:00:00 AM;1600;9;Van Nuys   
200915530;10/05/2020 12:00:00 AM;10/05/2020 12:00:00 AM;1945;9;Van Nuys   
200909719;05/15/2020 12:00:00 AM;05/15/2020 12:00:00 AM;650;9;Van Nuys   
200909727;05/15/2020 12:00:00 AM;05/13/2020 12:00:00 AM;2350;9;Van Nuys   
200908335;04/10/2020 12:00:00 AM;04/06/2020 12:00:00 AM;2015;9;Van Nuys   
200914915;09/19/2020 12:00:00 AM;09/18/2020 12:00:00 AM;1645;9;Van Nuys   
200917170;11/13/2020 12:00:00 AM;11/11/2020 12:00:00 AM;1600;9;Van Nuys   
200914452;09/08/2020 12:00:00 AM;09/06/2020 12:00:00 AM;2100;9;Van Nuys   
200906887;03/03/2020 12:00:00 AM;03/03/2020 12:00:00 AM;730;9;Van Nuys   
200910661;06/05/2020 12:00:00 AM;05/30/2020 12:00:00 AM;1800;9;Van Nuys   
200916074;10/18/2020 12:00:00 AM;10/16/2020 12:00:00 AM;1800;9;Van Nuys   
200908530;04/16/2020 12:00:00 AM;04/16/2020 12:00:00 AM;1210;9;Van Nuys   
200911966;07/05/2020 12:00:00 AM;07/04/2020 12:00:00 AM;1813;9;Van Nuys   
200916849;11/04/2020 12:00:00 AM;10/25/2020 12:00:00 AM;1800;9;Van Nuys   
200906898;03/04/2020 12:00:00 AM;03/03/2020 12:00:00 AM;1900;9;Van Nuys   
200908872;04/24/2020 12:00:00 AM;04/24/2020 12:00:00 AM;1500;9;Van Nuys   
200917064;11/11/2020 12:00:00 AM;11/10/2020 12:00:00 AM;2115;9;Van Nuys   
200910061;05/23/2020 12:00:00 AM;05/23/2020 12:00:00 AM;1125;9;Van Nuys   
200907067;03/07/2020 12:00:00 AM;03/07/2020 12:00:00 AM;300;9;Van Nuys   
210915043;10/07/2021 12:00:00 AM;12/05/2020 12:00:00 AM;1500;9;Van Nuys   
200914268;09/02/2020 12:00:00 AM;09/01/2020 12:00:00 AM;1213;9;Van Nuys   
200914057;08/27/2020 12:00:00 AM;08/27/2020 12:00:00 AM;900;9;Van Nuys   
200908920;04/26/2020 12:00:00 AM;04/25/2020 12:00:00 AM;1718;9;Van Nuys   
200912896;07/29/2020 12:00:00 AM;07/29/2020 12:00:00 AM;800;9;Van Nuys   
200915057;09/24/2020 12:00:00 AM;09/23/2020 12:00:00 AM;1630;9;Van Nuys   
200909803;05/17/2020 12:00:00 AM;05/16/2020 12:00:00 AM;1800;9;Van Nuys   
200913270;08/08/2020 12:00:00 AM;08/08/2020 12:00:00 AM;1410;9;Van Nuys   
200917443;11/19/2020 12:00:00 AM;11/10/2020 12:00:00 AM;1;9;Van Nuys   
200916241;10/21/2020 12:00:00 AM;10/20/2020 12:00:00 AM;1630;9;Van Nuys   
200904201;01/06/2020 12:00:00 AM;01/04/2020 12:00:00 AM;1900;9;Van Nuys   
200907113;03/08/2020 12:00:00 AM;03/08/2020 12:00:00 AM;930;9;Van Nuys   
200909814;05/17/2020 12:00:00 AM;04/30/2020 12:00:00 AM;1935;9;Van Nuys   
210904529;01/16/2021 12:00:00 AM;12/31/2020 12:00:00 AM;1539;9;Van Nuys   
200911777;06/30/2020 12:00:00 AM;06/30/2020 12:00:00 AM;1300;9;Van Nuys   
210904966;01/27/2021 12:00:00 AM;12/28/2020 12:00:00 AM;2000;9;Van Nuys   
200916344;10/23/2020 12:00:00 AM;10/23/2020 12:00:00 AM;110;9;Van Nuys   
200914909;09/19/2020 12:00:00 AM;08/15/2020 12:00:00 AM;1100;9;Van Nuys   
200904886;01/22/2020 12:00:00 AM;01/22/2020 12:00:00 AM;1300;9;Van Nuys   
200917717;11/26/2020 12:00:00 AM;11/25/2020 12:00:00 AM;1700;9;Van Nuys   
200913139;08/05/2020 12:00:00 AM;07/25/2020 12:00:00 AM;1900;9;Van Nuys   
200910322;05/30/2020 12:00:00 AM;05/30/2020 12:00:00 AM;600;9;Van Nuys   
200916320;10/22/2020 12:00:00 AM;10/22/2020 12:00:00 AM;1250;9;Van Nuys   
200914927;09/20/2020 12:00:00 AM;09/18/2020 12:00:00 AM;1830;9;Van Nuys   
200918419;12/13/2020 12:00:00 AM;12/13/2020 12:00:00 AM;2240;9;Van Nuys   
200909193;05/01/2020 12:00:00 AM;05/01/2020 12:00:00 AM;1550;9;Van Nuys   
200916961;11/07/2020 12:00:00 AM;11/07/2020 12:00:00 AM;1320;9;Van Nuys   
200911322;06/20/2020 12:00:00 AM;06/19/2020 12:00:00 AM;830;9;Van Nuys   
200905468;02/03/2020 12:00:00 AM;02/03/2020 12:00:00 AM;915;9;Van Nuys   
200918085;12/05/2020 12:00:00 AM;12/05/2020 12:00:00 AM;750;9;Van Nuys   
200913002;08/01/2020 12:00:00 AM;07/31/2020 12:00:00 AM;2359;9;Van Nuys   
200914690;09/14/2020 12:00:00 AM;09/12/2020 12:00:00 AM;110;9;Van Nuys   
200909440;05/07/2020 12:00:00 AM;05/04/2020 12:00:00 AM;1500;9;Van Nuys   
200913477;08/14/2020 12:00:00 AM;08/13/2020 12:00:00 AM;1751;9;Van Nuys   
200910051;05/23/2020 12:00:00 AM;05/23/2020 12:00:00 AM;300;9;Van Nuys   
200915919;10/07/2020 12:00:00 AM;08/07/2020 12:00:00 AM;2015;9;Van Nuys   
210904706;01/21/2021 12:00:00 AM;01/21/2020 12:00:00 AM;1228;9;Van Nuys   
200904028;01/01/2020 12:00:00 AM;01/01/2020 12:00:00 AM;200;9;Van Nuys   
210904175;01/06/2021 12:00:00 AM;12/31/2020 12:00:00 AM;2300;9;Van Nuys   
200915866;10/13/2020 12:00:00 AM;10/12/2020 12:00:00 AM;317;9;Van Nuys   
200908439;04/14/2020 12:00:00 AM;04/14/2020 12:00:00 AM;1100;9;Van Nuys   
200911269;06/19/2020 12:00:00 AM;06/17/2020 12:00:00 AM;230;9;Van Nuys   
200912454;07/17/2020 12:00:00 AM;07/16/2020 12:00:00 AM;2115;9;Van Nuys   
200909664;05/13/2020 12:00:00 AM;01/23/2020 12:00:00 AM;1330;9;Van Nuys   
200908696;04/21/2020 12:00:00 AM;04/20/2020 12:00:00 AM;2345;9;Van Nuys   
200906382;02/23/2020 12:00:00 AM;02/23/2020 12:00:00 AM;1000;9;Van Nuys   
200914180;08/31/2020 12:00:00 AM;08/30/2020 12:00:00 AM;2230;9;Van Nuys   
200911778;06/30/2020 12:00:00 AM;06/30/2020 12:00:00 AM;700;9;Van Nuys   
200915077;09/24/2020 12:00:00 AM;09/23/2020 12:00:00 AM;1900;9;Van Nuys   
200916765;11/03/2020 12:00:00 AM;11/02/2020 12:00:00 AM;50;9;Van Nuys   
200917975;12/02/2020 12:00:00 AM;11/08/2020 12:00:00 AM;100;9;Van Nuys   
200905239;01/29/2020 12:00:00 AM;01/29/2020 12:00:00 AM;1000;9;Van Nuys   
