DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No;Part 1-2;Crm Cd;Crm Cd Desc;Mocodes;Vict Age;Vict Sex;Vict Descent;Premis Cd;Premis Desc;Weapon Used Cd;Weapon Desc;Status;Status Desc;Crm Cd 1
201106261;02/20/2020 12:00:00 AM;01/25/2020 12:00:00 AM;2300;11;Northeast  ;1117;1;815;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;0515 0913 1259                         ;15;F;W;109;PARK/PLAYGROUND                             ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;AO;Adult Other ;815
201110594;06/19/2020 12:00:00 AM;01/21/2020 12:00:00 AM;1500;11;Northeast  ;1102;2;649;DOCUMENT FORGERY / STOLEN FELONY                        ;1817 0923                              ;56;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;649
201111890;07/27/2020 12:00:00 AM;07/25/2020 12:00:00 AM;2013;11;Northeast  ;1138;2;910;KIDNAPPING                                              ;0418 1300 0423 0438                    ;0;X;X;101;STREET                                      ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;910
201116364;12/06/2020 12:00:00 AM;12/05/2020 12:00:00 AM;910;11;Northeast  ;1149;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344                                   ;45;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;341
201111232;07/08/2020 12:00:00 AM;06/29/2020 12:00:00 AM;1700;11;Northeast  ;1162;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 1210 0913 1241 0448 1300          ;38;M;W;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
201116813;12/20/2020 12:00:00 AM;12/20/2020 12:00:00 AM;23;11;Northeast  ;1136;2;625;OTHER ASSAULT                                           ;0400 0416 0429 1822 1309               ;43;M;W;108;PARKING LOT                                 ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;625
201108622;04/22/2020 12:00:00 AM;04/20/2020 12:00:00 AM;1900;11;Northeast  ;1141;1;510;VEHICLE - STOLEN                                        ;;0;;;108;PARKING LOT                                 ;;;IC;Invest Cont ;510
201115204;10/28/2020 12:00:00 AM;10/25/2020 12:00:00 AM;800;11;Northeast  ;1109;1;310;BURGLARY                                                ;0397 1822 0344 0358                    ;42;M;W;120;STORAGE SHED                                ;218;OTHER CUTTING INSTRUMENT                      ;IC;Invest Cont ;310
201115625;11/11/2020 12:00:00 AM;11/09/2020 12:00:00 AM;2130;11;Northeast  ;1199;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0385 0344                              ;30;M;W;101;STREET                                      ;;;IC;Invest Cont ;420
201106229;02/20/2020 12:00:00 AM;01/01/2020 12:00:00 AM;1200;11;Northeast  ;1102;2;946;OTHER MISCELLANEOUS CRIME                               ;1501                                   ;25;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;946
201112955;08/27/2020 12:00:00 AM;08/27/2020 12:00:00 AM;700;11;Northeast  ;1102;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0400 0416 0913 1259 1813               ;17;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626
201100801;12/10/2020 12:00:00 AM;12/09/2020 12:00:00 AM;2200;11;Northeast  ;1177;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;1822 0906 1407 1100 0450 0399          ;20;M;H;101;STREET                                      ;102;HAND GUN                                      ;IC;Invest Cont ;230
201105289;01/30/2020 12:00:00 AM;01/30/2020 12:00:00 AM;1200;11;Northeast  ;1159;1;210;ROBBERY                                                 ;1402 0305 0411 0344 0390 1822          ;36;F;H;109;PARK/PLAYGROUND                             ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;210
201104646;01/16/2020 12:00:00 AM;01/14/2020 12:00:00 AM;1700;11;Northeast  ;1132;1;480;BIKE - STOLEN                                           ;0344 0397                              ;32;F;W;707;GARAGE/CARPORT                              ;;;IC;Invest Cont ;480
201113351;09/06/2020 12:00:00 AM;09/06/2020 12:00:00 AM;1800;11;Northeast  ;1101;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;1608 0385                              ;43;M;H;101;STREET                                      ;;;IC;Invest Cont ;420
201109681;05/23/2020 12:00:00 AM;05/23/2020 12:00:00 AM;730;11;Northeast  ;1109;2;624;BATTERY - SIMPLE ASSAULT                                ;0400 0561                              ;54;M;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;624
201110162;06/07/2020 12:00:00 AM;06/06/2020 12:00:00 AM;1600;11;Northeast  ;1189;2;624;BATTERY - SIMPLE ASSAULT                                ;0400 1822 0448                         ;43;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;624
201113561;09/13/2020 12:00:00 AM;04/05/2020 12:00:00 AM;1200;11;Northeast  ;1178;2;354;THEFT OF IDENTITY                                       ;1822                                   ;44;F;C;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
211104174;01/07/2021 12:00:00 AM;12/27/2020 12:00:00 AM;1800;11;Northeast  ;1136;2;354;THEFT OF IDENTITY                                       ;0930 1822 0100                         ;47;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
201109670;05/18/2020 12:00:00 AM;05/17/2020 12:00:00 AM;1700;11;Northeast  ;1162;2;624;BATTERY - SIMPLE ASSAULT                                ;1402 0913 1817 2034                    ;23;F;W;501;SINGLE FAMILY DWELLING                      ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;AO;Adult Other ;624
201113750;09/19/2020 12:00:00 AM;09/18/2020 12:00:00 AM;1900;11;Northeast  ;1134;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201107786;03/27/2020 12:00:00 AM;03/27/2020 12:00:00 AM;900;11;Northeast  ;1136;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344 1606                              ;29;F;A;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;420
201109447;05/17/2020 12:00:00 AM;05/15/2020 12:00:00 AM;1200;11;Northeast  ;1118;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;2000 0913 1814 0400 0416 1218          ;38;F;W;101;STREET                                      ;102;HAND GUN                                      ;IC;Invest Cont ;236
201113882;09/22/2020 12:00:00 AM;07/13/2020 12:00:00 AM;1500;11;Northeast  ;1145;1;310;BURGLARY                                                ;1822 0344                              ;0;X;X;210;RESTAURANT/FAST FOOD                        ;;;IC;Invest Cont ;310
201110045;06/04/2020 12:00:00 AM;06/03/2020 12:00:00 AM;1414;11;Northeast  ;1177;2;624;BATTERY - SIMPLE ASSAULT                                ;0913 0444 1803                         ;42;M;W;702;OFFICE BUILDING/OFFICE                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;624
201109558;05/19/2020 12:00:00 AM;05/19/2020 12:00:00 AM;1040;11;Northeast  ;1109;2;946;OTHER MISCELLANEOUS CRIME                               ;1501                                   ;52;M;O;247;CAR WASH                                    ;;;IC;Invest Cont ;946
201108743;04/24/2020 12:00:00 AM;04/24/2020 12:00:00 AM;800;11;Northeast  ;1181;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0325                                   ;0;X;X;403;DRUG STORE                                  ;;;IC;Invest Cont ;440
201116160;11/29/2020 12:00:00 AM;11/28/2020 12:00:00 AM;1900;11;Northeast  ;1133;2;624;BATTERY - SIMPLE ASSAULT                                ;0400 0416 0552 0913                    ;18;F;O;501;SINGLE FAMILY DWELLING                      ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;AO;Adult Other ;624
201106695;02/29/2020 12:00:00 AM;02/29/2020 12:00:00 AM;1730;11;Northeast  ;1126;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344                                   ;25;M;O;108;PARKING LOT                                 ;;;IC;Invest Cont ;420
201112132;08/03/2020 12:00:00 AM;07/30/2020 12:00:00 AM;1200;11;Northeast  ;1178;2;753;DISCHARGE FIREARMS/SHOTS FIRED                          ;1402 1407 0906 1822 1300 1100          ;32;M;W;101;STREET                                      ;106;UNKNOWN FIREARM                               ;IC;Invest Cont ;753
201107079;03/08/2020 12:00:00 AM;03/08/2020 12:00:00 AM;1700;11;Northeast  ;1144;1;330;BURGLARY FROM VEHICLE                                   ;1609 1608 0344                         ;32;M;W;101;STREET                                      ;;;IC;Invest Cont ;330
201107431;03/17/2020 12:00:00 AM;03/15/2020 12:00:00 AM;1000;11;Northeast  ;1173;1;330;BURGLARY FROM VEHICLE                                   ;0344 1302                              ;63;M;W;104;DRIVEWAY                                    ;;;IC;Invest Cont ;330
201107264;03/13/2020 12:00:00 AM;03/05/2020 12:00:00 AM;2005;11;Northeast  ;1118;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;0906 1300 1310 1822                    ;14;F;H;101;STREET                                      ;102;HAND GUN                                      ;IC;Invest Cont ;230
201114821;10/18/2020 12:00:00 AM;10/18/2020 12:00:00 AM;615;11;Northeast  ;1134;1;510;VEHICLE - STOLEN                                        ;;0;;;108;PARKING LOT                                 ;;;IC;Invest Cont ;510
201107611;03/22/2020 12:00:00 AM;03/22/2020 12:00:00 AM;1400;11;Northeast  ;1101;1;330;BURGLARY FROM VEHICLE                                   ;0344 0377                              ;39;M;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;330
201111151;07/06/2020 12:00:00 AM;07/05/2020 12:00:00 AM;2200;11;Northeast  ;1163;2;434;FALSE IMPRISONMENT                                      ;0906 1501                              ;53;F;H;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;434
201112077;08/01/2020 12:00:00 AM;07/20/2020 12:00:00 AM;1115;11;Northeast  ;1113;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1501 1906                              ;34;F;W;504;OTHER RESIDENCE                             ;;;IC;Invest Cont ;956
201116601;12/13/2020 12:00:00 AM;12/12/2020 12:00:00 AM;1500;11;Northeast  ;1172;1;330;BURGLARY FROM VEHICLE                                   ;0344 1307                              ;28;M;W;101;STREET                                      ;;;IC;Invest Cont ;330
201108573;04/20/2020 12:00:00 AM;04/20/2020 12:00:00 AM;2320;11;Northeast  ;1123;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;1609 1307 0329 0603                    ;50;F;H;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;740
201111883;07/27/2020 12:00:00 AM;07/21/2020 12:00:00 AM;1200;11;Northeast  ;1171;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344 0385                              ;32;M;W;101;STREET                                      ;;;IC;Invest Cont ;420
201105229;01/29/2020 12:00:00 AM;01/25/2020 12:00:00 AM;1400;11;Northeast  ;1127;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344                                   ;0;X;X;118;CONSTRUCTION SITE                           ;;;IC;Invest Cont ;341
201109830;05/27/2020 12:00:00 AM;05/27/2020 12:00:00 AM;1200;11;Northeast  ;1144;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201113484;08/17/2020 12:00:00 AM;06/05/2020 12:00:00 AM;2100;11;Northeast  ;1144;2;946;OTHER MISCELLANEOUS CRIME                               ;2000 1813 1821 0913                    ;75;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;946
201112911;08/26/2020 12:00:00 AM;07/25/2020 12:00:00 AM;1200;11;Northeast  ;1189;1;330;BURGLARY FROM VEHICLE                                   ;0344 0358 0352                         ;33;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;330
201111348;07/13/2020 12:00:00 AM;07/10/2020 12:00:00 AM;1930;11;Northeast  ;1159;2;624;BATTERY - SIMPLE ASSAULT                                ;0416 1822                              ;49;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;624
201112555;08/16/2020 12:00:00 AM;05/12/2020 12:00:00 AM;1150;11;Northeast  ;1115;2;354;THEFT OF IDENTITY                                       ;1822                                   ;29;M;F;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
201104713;01/16/2020 12:00:00 AM;01/16/2020 12:00:00 AM;1030;11;Northeast  ;1101;1;330;BURGLARY FROM VEHICLE                                   ;0344 1609 0329                         ;37;F;O;109;PARK/PLAYGROUND                             ;;;IC;Invest Cont ;330
211104941;01/28/2021 12:00:00 AM;12/28/2020 12:00:00 AM;1200;11;Northeast  ;1124;2;649;DOCUMENT FORGERY / STOLEN FELONY                        ;0923 1822                              ;0;X;X;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;649
201114075;09/28/2020 12:00:00 AM;09/26/2020 12:00:00 AM;2200;11;Northeast  ;1128;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201115957;11/21/2020 12:00:00 AM;11/21/2020 12:00:00 AM;1150;11;Northeast  ;1115;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 1814 0913 0400 0416               ;32;F;W;503;HOTEL                                       ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
201110805;06/25/2020 12:00:00 AM;06/24/2020 12:00:00 AM;1930;11;Northeast  ;1125;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0913 1814 0416                    ;21;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
201114947;10/22/2020 12:00:00 AM;10/21/2020 12:00:00 AM;2150;11;Northeast  ;1143;2;901;VIOLATION OF RESTRAINING ORDER                          ;2038 1814                              ;55;M;O;501;SINGLE FAMILY DWELLING                      ;;;AA;Adult Arrest;901
201116163;11/29/2020 12:00:00 AM;11/28/2020 12:00:00 AM;1800;11;Northeast  ;1162;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344 0352                              ;28;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;341
201104370;01/09/2020 12:00:00 AM;01/09/2020 12:00:00 AM;700;11;Northeast  ;1132;2;814;CHILD PORNOGRAPHY                                       ;1402 0514 1501                         ;34;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;814
201115414;11/04/2020 12:00:00 AM;11/03/2020 12:00:00 AM;1700;11;Northeast  ;1132;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201116990;12/26/2020 12:00:00 AM;12/26/2020 12:00:00 AM;1230;11;Northeast  ;1116;2;624;BATTERY - SIMPLE ASSAULT                                ;0416 0561 0913                         ;48;M;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
201104795;01/20/2020 12:00:00 AM;01/19/2020 12:00:00 AM;245;11;Northeast  ;1163;1;761;BRANDISH WEAPON                                         ;2000 0334 1813 0913 0906 2004          ;41;F;H;501;SINGLE FAMILY DWELLING                      ;511;VERBAL THREAT                                 ;AA;Adult Arrest;761
201116411;12/07/2020 12:00:00 AM;09/14/2020 12:00:00 AM;1500;11;Northeast  ;1163;1;310;BURGLARY                                                ;0344 0352                              ;44;M;W;221;PUBLIC STORAGE                              ;;;IC;Invest Cont ;310
201107830;03/29/2020 12:00:00 AM;03/29/2020 12:00:00 AM;1900;11;Northeast  ;1148;2;946;OTHER MISCELLANEOUS CRIME                               ;0906 1822 0319 1501                    ;24;M;W;102;SIDEWALK                                    ;;;IC;Invest Cont ;946
201106043;02/15/2020 12:00:00 AM;02/10/2020 12:00:00 AM;1100;11;Northeast  ;1176;1;310;BURGLARY                                                ;0344                                   ;34;F;W;120;STORAGE SHED                                ;;;IC;Invest Cont ;310
201114565;10/11/2020 12:00:00 AM;10/10/2020 12:00:00 AM;2030;11;Northeast  ;1149;2;624;BATTERY - SIMPLE ASSAULT                                ;0913 0400 0444 0360                    ;36;F;H;104;DRIVEWAY                                    ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;624
201107216;03/11/2020 12:00:00 AM;03/11/2020 12:00:00 AM;1500;11;Northeast  ;1189;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0913 1814 0400 0416               ;22;F;H;101;STREET                                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
201109794;05/26/2020 12:00:00 AM;03/18/2020 12:00:00 AM;1230;11;Northeast  ;1136;2;624;BATTERY - SIMPLE ASSAULT                                ;0400 0913 0448 0360 1601               ;47;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;624
201104503;01/13/2020 12:00:00 AM;01/12/2020 12:00:00 AM;2340;11;Northeast  ;1177;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 1814 0419 0416                    ;25;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;626
201108780;04/27/2020 12:00:00 AM;04/27/2020 12:00:00 AM;1300;11;Northeast  ;1137;2;354;THEFT OF IDENTITY                                       ;;35;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
201107825;03/29/2020 12:00:00 AM;03/29/2020 12:00:00 AM;630;11;Northeast  ;1127;2;901;VIOLATION OF RESTRAINING ORDER                          ;1607 0913 2038 1813                    ;65;F;H;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;901
201115768;11/16/2020 12:00:00 AM;11/13/2020 12:00:00 AM;1130;11;Northeast  ;1129;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201110996;07/01/2020 12:00:00 AM;06/29/2020 12:00:00 AM;1830;11;Northeast  ;1153;1;330;BURGLARY FROM VEHICLE                                   ;0344 1307                              ;37;F;H;101;STREET                                      ;;;IC;Invest Cont ;330
201108829;04/29/2020 12:00:00 AM;04/28/2020 12:00:00 AM;2312;11;Northeast  ;1151;1;510;VEHICLE - STOLEN                                        ;;0;;;401;MINI-MART                                   ;;;IC;Invest Cont ;510
201113332;09/06/2020 12:00:00 AM;09/04/2020 12:00:00 AM;1400;11;Northeast  ;1175;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344                                   ;0;X;X;109;PARK/PLAYGROUND                             ;;;IC;Invest Cont ;341
201116348;12/05/2020 12:00:00 AM;12/02/2020 12:00:00 AM;2200;11;Northeast  ;1129;1;330;BURGLARY FROM VEHICLE                                   ;0344 1307                              ;29;F;H;101;STREET                                      ;;;IC;Invest Cont ;330
201114079;09/28/2020 12:00:00 AM;09/27/2020 12:00:00 AM;530;11;Northeast  ;1102;1;330;BURGLARY FROM VEHICLE                                   ;0344 1605                              ;0;X;X;108;PARKING LOT                                 ;;;IC;Invest Cont ;330
201112276;08/07/2020 12:00:00 AM;08/07/2020 12:00:00 AM;300;11;Northeast  ;1149;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201100613;04/12/2020 12:00:00 AM;04/11/2020 12:00:00 AM;900;11;Northeast  ;1109;1;310;BURGLARY                                                ;0344 2004 0321 0314                    ;51;M;H;501;SINGLE FAMILY DWELLING                      ;;;AA;Adult Arrest;310
211104353;01/13/2021 12:00:00 AM;12/30/2020 12:00:00 AM;1500;11;Northeast  ;1181;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;1259 0444 0913 0559                    ;16;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;627
201114433;10/08/2020 12:00:00 AM;10/08/2020 12:00:00 AM;900;11;Northeast  ;1115;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201110362;06/13/2020 12:00:00 AM;06/08/2020 12:00:00 AM;2000;11;Northeast  ;1135;1;122;RAPE, ATTEMPTED                                         ;0913 0500 0519 0527 1402 1415 1817 0540;28;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;122
201111457;07/15/2020 12:00:00 AM;07/14/2020 12:00:00 AM;1830;11;Northeast  ;1129;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201107340;03/14/2020 12:00:00 AM;03/14/2020 12:00:00 AM;1520;11;Northeast  ;1142;1;761;BRANDISH WEAPON                                         ;0334 1822 2004                         ;36;F;H;252;COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S,;211;AXE                                           ;IC;Invest Cont ;761
201115716;11/14/2020 12:00:00 AM;11/13/2020 12:00:00 AM;1300;11;Northeast  ;1105;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;1310 0400 0416 0913 1813 2000          ;39;F;H;101;STREET                                      ;307;VEHICLE                                       ;IC;Invest Cont ;230
201104757;01/18/2020 12:00:00 AM;01/18/2020 12:00:00 AM;915;11;Northeast  ;1145;1;330;BURGLARY FROM VEHICLE                                   ;0344 1307                              ;63;M;W;101;STREET                                      ;;;IC;Invest Cont ;330
201112634;08/19/2020 12:00:00 AM;08/18/2020 12:00:00 AM;2148;11;Northeast  ;1162;1;310;BURGLARY                                                ;1609 0329 0321                         ;0;X;X;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;310
201105334;01/31/2020 12:00:00 AM;01/30/2020 12:00:00 AM;1930;11;Northeast  ;1172;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;0344 0385                              ;30;M;W;101;STREET                                      ;;;IC;Invest Cont ;331
211111654;08/07/2021 12:00:00 AM;10/10/2020 12:00:00 AM;2200;11;Northeast  ;1139;1;815;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;0510 0536 0448 0913 0501 0515 0537     ;38;F;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;815
201113434;09/10/2020 12:00:00 AM;09/09/2020 12:00:00 AM;2353;11;Northeast  ;1152;1;648;ARSON                                                   ;;10;M;O;102;SIDEWALK                                    ;;;IC;Invest Cont ;648
201109362;05/14/2020 12:00:00 AM;05/08/2020 12:00:00 AM;1600;11;Northeast  ;1172;1;310;BURGLARY                                                ;1402 0344 1606                         ;0;X;X;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;310
201111688;07/21/2020 12:00:00 AM;07/20/2020 12:00:00 AM;730;11;Northeast  ;1162;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201115143;10/27/2020 12:00:00 AM;10/27/2020 12:00:00 AM;756;11;Northeast  ;1136;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;0385                                   ;28;F;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;331
201105738;02/09/2020 12:00:00 AM;02/09/2020 12:00:00 AM;900;11;Northeast  ;1183;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;41;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;440
201108673;04/23/2020 12:00:00 AM;04/22/2020 12:00:00 AM;100;11;Northeast  ;1178;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;0329 1300                              ;0;X;X;122;VEHICLE, PASSENGER/TRUCK                    ;;;IC;Invest Cont ;745
201108074;04/06/2020 12:00:00 AM;04/06/2020 12:00:00 AM;930;11;Northeast  ;1132;1;330;BURGLARY FROM VEHICLE                                   ;0344 1300                              ;39;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;330
201113452;09/10/2020 12:00:00 AM;08/30/2020 12:00:00 AM;1200;11;Northeast  ;1107;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;1300 0385                              ;50;F;W;101;STREET                                      ;;;IC;Invest Cont ;331
201107683;03/24/2020 12:00:00 AM;03/24/2020 12:00:00 AM;1145;11;Northeast  ;1136;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;1402 1820 0444 0913                    ;59;M;B;707;GARAGE/CARPORT                              ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;AO;Adult Other ;230
201107266;03/13/2020 12:00:00 AM;01/06/2020 12:00:00 AM;1400;11;Northeast  ;1124;1;510;VEHICLE - STOLEN                                        ;;0;;;108;PARKING LOT                                 ;;;IC;Invest Cont ;510
201105882;02/12/2020 12:00:00 AM;02/11/2020 12:00:00 AM;2100;11;Northeast  ;1174;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0913 0444 1202 1813               ;62;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
201112663;08/20/2020 12:00:00 AM;08/19/2020 12:00:00 AM;1940;11;Northeast  ;1124;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0913 1814 0416 0444 2038          ;31;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626
201111698;07/22/2020 12:00:00 AM;07/21/2020 12:00:00 AM;1230;11;Northeast  ;1158;1;510;VEHICLE - STOLEN                                        ;;0;;;707;GARAGE/CARPORT                              ;;;IC;Invest Cont ;510
201104004;01/01/2020 12:00:00 AM;01/01/2020 12:00:00 AM;40;11;Northeast  ;1107;2;624;BATTERY - SIMPLE ASSAULT                                ;0400 0416 1822                         ;36;M;H;102;SIDEWALK                                    ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
201113086;08/31/2020 12:00:00 AM;08/30/2020 12:00:00 AM;1;11;Northeast  ;1118;2;624;BATTERY - SIMPLE ASSAULT                                ;0416 1822 0910 2048 2047 1218          ;43;M;A;971;MTA - GOLD LINE - HIGHLAND PARK             ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
201112991;08/28/2020 12:00:00 AM;08/08/2020 12:00:00 AM;2105;11;Northeast  ;1138;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344 1606                              ;22;M;H;101;STREET                                      ;;;IC;Invest Cont ;420
201107138;03/09/2020 12:00:00 AM;02/28/2020 12:00:00 AM;830;11;Northeast  ;1186;2;946;OTHER MISCELLANEOUS CRIME                               ;;0;M;O;101;STREET                                      ;;;IC;Invest Cont ;946
